Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,d_return
6/11/2008,0.019945697,-0.030196371,0.024519101,-0.007519992,0.000850532,0.020613427,-0.002688293,0.009252105,0.039594914,0.005912541,0.001835322,0.000857604,0.025899993,-0.013131776,-0.020751848,46.37611033,-2.830002,2.080002,1.716442824,72.69186296,-69.65298998,72.1924996,71.08695188,68.19152498,22.61434897,0.766438024,0.233561976,0.200305195,0.020145942
6/12/2008,-0.010790696,0.019945697,-0.030196371,0.024519101,0.007352473,-0.01284439,0.006918505,-0.016383214,-0.004442816,0.000850532,0.005912541,0.001835322,0.000857604,-0.002898089,-0.013131776,44.10371966,-2.920006,0.969993,1.663124979,72.17267666,-83.30583824,72.0474995,70.79528496,68.09374692,22.23832708,0.821272318,0.178727682,0.187233901,-0.010732685
6/13/2008,-0.010615893,-0.010790696,0.019945697,-0.030196371,0.012282608,-0.004350398,-0.024547261,-0.004784366,-0.028086086,0.007352473,0.000850532,0.005912541,0.001835322,-0.003094366,-0.002898089,41.94917544,-4.11,1.369995,1.642187124,71.705409,-96.26729867,71.8044995,70.44790425,67.98714082,22.39230131,0.864661394,0.135338606,0.18821892,-0.010559743
6/16/2008,0.006992963,-0.010615893,-0.010790696,0.019945697,0.003888031,0.023410752,0.006777746,-0.013419117,0.006343778,0.012282608,0.007352473,0.000850532,0.005912541,-0.007966957,-0.003094366,43.89015419,-2.14,1.18,1.609173758,71.2848681,-69.20230692,71.5094994,70.1693802,67.98270427,22.0208535,0.76165859,0.23834141,0.178940114,0.007017471
6/17/2008,0.011834458,0.006992963,-0.010615893,-0.010790696,0.002578798,0.008333396,0.027856117,0.011223111,-0.008973752,0.003888031,0.012282608,0.007352473,0.000850532,-0.006331896,-0.007966957,47.14168252,-0.5,1.010002,1.566375775,70.90638129,-49.46718654,71.25399935,69.99704664,68.13096459,21.47096203,0.620035126,0.379964874,0.205964539,0.011904762
6/18/2008,-0.016345153,0.011834458,0.006992963,-0.010615893,0.004665412,-0.013867029,-0.008112431,0.01141029,-0.005222716,0.002578798,0.003888031,0.012282608,0.007352473,-0.007039229,-0.006331896,43.40856218,1.07,1.75,1.579491791,70.56574316,-78.42225187,70.93599935,69.74142765,68.27706408,21.57815928,0.795019196,0.204980804,0.236593297,-0.016212296
6/19/2008,-0.016913441,-0.016345153,0.011834458,0.006992963,0.002461181,0.010611394,-0.007921047,-0.002166448,0.017356273,0.004665412,0.002578798,0.003888031,0.012282608,-0.0259907,-0.007039229,39.94197273,-1.990006,1.940003,1.605242592,70.25916884,-90.19581235,70.5059994,69.40657038,68.25866606,21.9897414,0.955752847,0.044247153,0.245124979,-0.016771212
6/20/2008,-0.001038807,-0.016913441,-0.016345153,0.011834458,0.001180841,-0.017546831,-0.009396619,-0.027929059,-0.022174461,0.002461181,0.004665412,0.002578798,0.003888031,-0.015028957,-0.0259907,39.73396806,-1.540001,1.090004,1.568439835,69.8944687,-110.6111486,70.06749915,69.10599882,68.09705427,22.58831201,0.860214869,0.139785131,0.204610334,-0.001038268
6/23/2008,0.010633714,-0.001038807,-0.016913441,-0.016345153,0.018514933,0.006330533,-0.01239714,-0.004246927,-0.022779368,0.001180841,0.002461181,0.004665412,0.002578798,-0.00014954,-0.015028957,43.02081975,-2.529998,1.260002,1.546408561,69.44724266,-91.90384823,69.71749915,68.9157608,67.91570897,22.87096075,0.673809198,0.326190802,0.169825445,0.010690453
6/24/2008,-0.01182226,0.010633714,-0.001038807,-0.016913441,0.011381455,0.017046318,0.004861917,-0.013865755,-0.005715543,0.018514933,0.001180841,0.002461181,0.004665412,-0.002381248,-0.00014954,40.3852593,-1.230003,0.959999,1.504522164,69.06262827,-98.2418171,69.4029991,68.68266536,67.69892755,23.1334203,0.864285876,0.135714124,0.166769581,-0.011752652
6/25/2008,0.022925398,-0.01182226,0.010633714,-0.001038807,0.008975191,0.031028423,0.036693286,0.024508886,0.005781213,0.011381455,0.018514933,0.001180841,0.002461181,-0.018343754,-0.002381248,47.18053882,-1.049995,2.120002,1.548485009,66.699997,-38.33703603,69.20899925,68.62809421,67.65148077,22.3285915,0.492856556,0.507143444,0.231217946,0.023190205
6/26/2008,-0.012867629,0.022925398,-0.01182226,0.010633714,0.002604168,0.006377787,0.028431019,0.034095882,0.021911482,0.008975191,0.011381455,0.018514933,0.001180841,-0.019898258,-0.018343754,44.12503677,-1.18,1.540001,1.547879009,66.699997,-50.88970357,69.00399895,68.50818923,67.63702072,21.58125047,0.702381307,0.297618693,0.279023854,-0.012785195
6/27/2008,-0.002504945,-0.012867629,0.022925398,-0.01182226,0.006486857,-0.014298405,-0.010524787,0.011528446,0.017193309,0.002604168,0.008975191,0.011381455,0.018514933,-0.006082713,-0.019898258,43.53844501,-0.620003,0.850006,1.498030937,66.80759708,-86.15902071,68.7674988,68.39161781,67.61980824,21.16895986,0.721649328,0.278350672,0.332515271,-0.00250181
6/30/2008,0.026066289,-0.002504945,-0.012867629,0.022925398,0.013357355,0.036024158,0.015238895,0.019012514,0.041065746,0.006486857,0.002604168,0.008975191,0.011381455,-0.002026444,-0.006082713,50.93481249,0.690003,2.309997,1.556028513,66.91089316,69.52433448,68.69499895,68.4680465,67.78815564,19.95845277,0.260309458,0.739690542,0.371027664,0.026408985
7/1/2008,-0.020328884,0.026066289,-0.002504945,-0.012867629,0.002753338,-0.000868017,0.021798786,0.001013524,0.004787142,0.013357355,0.006486857,0.002604168,0.008975191,-0.023047009,-0.002026444,45.87324351,-1.529999,2.230004,1.604169619,67.10163933,-39.10942484,68.593499,68.4180464,67.91144094,19.22138248,0.566371259,0.433628741,0.427826964,-0.020123645
7/2/2008,-0.039343898,-0.020328884,0.026066289,-0.002504945,0.004849771,-0.010210196,-0.013831552,0.008835251,-0.011950011,0.002753338,0.013357355,0.006486857,0.002604168,-0.035691254,-0.023047009,38.19461193,-3.029999,2.709999,1.683157432,70.089996,-183.361963,68.49549905,68.12723707,67.74230007,19.41215443,0.991285178,0.008714822,0.438818219,-0.038579978
7/3/2008,0.012132315,-0.039343898,-0.020328884,0.026066289,0.000751876,-0.020238787,-0.035298754,-0.038920109,-0.016253307,0.004849771,0.002753338,0.013357355,0.006486857,-0.015005935,-0.035691254,41.40741246,-1.080002,1.039994,1.637217187,70.089996,-176.910223,68.34199865,67.92195107,67.46790512,19.59814004,0.813450259,0.186549741,0.362510818,0.01220621
7/7/2008,0.001656767,0.012132315,-0.039343898,-0.020328884,0.013233396,0.018335403,-0.002655261,-0.017715228,-0.021336583,0.000751876,0.004849771,0.002753338,0.013357355,-0.015080968,-0.015005935,41.85498554,-0.900001,1.889999,1.65527303,69.90559628,-119.6122667,68.21999855,67.74176043,67.13709222,18.97354069,0.789588835,0.210411165,0.246289238,0.00165814
7/8/2008,-0.008766592,0.001656767,0.012132315,-0.039343898,0.000755846,-0.009474438,-0.004372431,-0.025363094,-0.040423061,0.013233396,0.000751876,0.004849771,0.002753338,-0.017235186,-0.015080968,40.1150231,-2.199997,1.449997,1.640610457,69.72857255,-166.4753126,67.9834988,67.51795133,66.76582966,18.79689946,0.829075897,0.170924103,0.178050449,-0.008728277
7/9/2008,-0.021793465,-0.008766592,0.001656767,0.012132315,0.014808316,-0.002119271,-0.012349555,-0.007247548,-0.028238211,0.000755846,0.013233396,0.000751876,0.004849771,-0.01097976,-0.017235186,36.15241312,-2.82,1.68,1.643423996,69.4448582,-181.436823,67.78099865,67.18142735,66.26713046,18.96042437,0.975778711,0.024221289,0.153235255,-0.021557704
7/10/2008,0.006957972,-0.021793465,-0.008766592,0.001656767,0.004473606,-0.000769228,-0.017696816,-0.0279271,-0.022825093,0.014808316,0.000755846,0.013233396,0.000751876,-0.016366962,-0.01097976,38.23465417,-3.93,1.34,1.621750853,69.03406938,-176.8852788,67.5319989,66.90704672,65.73145762,19.42271325,0.803405266,0.196594734,0.151686855,0.006982235
7/11/2008,-0.005717438,0.006957972,-0.021793465,-0.008766592,0.000761249,0.015646845,0.010404011,-0.006523576,-0.01675386,0.004473606,0.014808316,0.000755846,0.013233396,-0.029996111,-0.016366962,37.16152348,-3.419998,1.989998,1.648054221,68.49366254,-143.0522941,67.301999,66.62114197,65.18676521,19.31565295,0.860681316,0.139318684,0.128603488,-0.005701125
7/14/2008,-0.003259592,-0.005717438,0.006957972,-0.021793465,0.003243481,-0.012260751,0.002624845,-0.002617989,-0.019545576,0.000761249,0.004473606,0.014808316,0.000755846,-0.014334898,-0.029996111,36.53476754,-3.459999,1.129997,1.611050134,68.00729639,-136.0970587,67.0979989,66.33714206,64.67491993,19.21623981,0.893188927,0.106811073,0.132733258,-0.003254285
7/15/2008,-0.031748682,-0.003259592,-0.005717438,0.006957972,0.002809883,-0.007609277,-0.023113509,-0.008227912,-0.013470746,0.003243481,0.000761249,0.004473606,0.014808316,-0.026773908,-0.014334898,31.12394926,-7.259999,2.040001,1.641689481,67.56956685,-169.5885259,66.7694991,65.88114226,64.02804837,19.83009648,0.996158513,0.003841487,0.11698116,-0.031249984
7/16/2008,-0.011135466,-0.031748682,-0.003259592,-0.005717438,0.00128807,-0.028863389,-0.039282549,-0.054786781,-0.039901185,0.002809883,0.003243481,0.000761249,0.004473606,-0.020673008,-0.026773908,29.50832506,-6.549999,1.510002,1.632283233,66.93481871,-193.4849146,66.3654992,65.39071368,63.28146493,21.00669892,0.911733018,0.088266982,0.099068364,-0.011073696
7/17/2008,-0.001786746,-0.011135466,-0.031748682,-0.003259592,0.00657001,0.008662245,-0.021489213,-0.031908373,-0.047412605,0.00128807,0.002809883,0.003243481,0.000761249,-0.022271895,-0.020673008,29.24766897,-4.030003,1.779999,1.642834359,66.07594395,-158.9109951,66.0124991,64.928285,62.53520118,21.73042284,0.923573818,0.076426182,0.068602826,-0.001785151
7/18/2008,0.014365577,-0.001786746,-0.011135466,-0.031748682,0.013808842,0.008165893,0.010258128,-0.01989333,-0.03031249,0.00657001,0.00128807,0.002809883,0.003243481,-0.004050228,-0.022271895,34.30407304,-3.939994,1.200001,1.611203405,65.33731166,-119.4703637,65.7614993,64.58423765,61.94690743,22.32010583,0.827771419,0.172228581,0.078263993,0.014469258
7/21/2008,0.009410708,0.014365577,-0.001786746,-0.011135466,0.010674809,0.020008671,0.014365722,0.016457957,-0.013693501,0.013808842,0.00657001,0.00128807,0.002809883,-0.005944254,-0.004050228,37.49320847,-3.459995,1.039997,1.570402947,64.70208788,-91.63472432,65.5434995,64.32028553,61.61403158,22.53705559,0.736144185,0.263855815,0.113107441,0.009455128
7/22/2008,-0.000476427,0.009410708,0.014365577,-0.001786746,0,0.02436831,0.033702173,0.028059223,0.030151459,0.010674809,0.013808842,0.00657001,0.00128807,-0.024208159,-0.005944254,37.39379815,-2.910004,1.530002,1.567517165,64.15579544,-70.7508879,65.28799945,64.07423786,61.49065245,22.03289426,0.708502024,0.291497976,0.175223855,-0.000476314
7/23/2008,-0.016010589,-0.000476427,0.009410708,0.014365577,0.000476288,-0.015279513,0.009088797,0.01842266,0.012779711,0,0.010674809,0.013808842,0.00657001,-0.020860882,-0.024208159,34.14429477,-2.489998,1.330002,1.550551796,63.970001,-90.25048632,65.02249955,63.75728544,61.41233378,21.98652388,0.831884009,0.168115991,0.218173637,-0.015883101
7/24/2008,-0.016927504,-0.016010589,-0.000476427,0.009410708,0.010061737,-0.016653723,-0.032409524,-0.008041214,0.001292648,0.000476288,0,0.010674809,0.013808842,-0.012473525,-0.020860882,31.11586357,-3.980004,1.41,1.540512382,63.52620072,-113.9554064,64.62699935,63.366571,61.23956415,22.49737821,0.948251874,0.051748126,0.218046027,-0.016785039
7/25/2008,0.010613244,-0.016927504,-0.016010589,-0.000476427,0.006924901,0.016178965,-0.010536496,-0.026292296,-0.001923986,0.010061737,0.000476288,0,0.010674809,-0.010723092,-0.012473525,34.99649131,-2.959999,1.390003,1.529761712,63.05000844,-87.88470013,64.3079995,63.07542821,61.08755783,22.65085103,0.818827563,0.181172437,0.181763159,0.010669764
7/28/2008,0.003728609,0.010613244,-0.016927504,-0.016010589,0,0.008207948,0.017462012,-0.009253448,-0.025009249,0.006924901,0.010061737,0.000476288,0,-0.013230251,-0.010723092,36.3626181,-2.520001,0.819999,1.479064375,62.65000693,-73.11092611,64.0089995,62.83657102,61.01413595,22.72369105,0.770220546,0.229779454,0.15278874,0.003735569
7/29/2008,-0.025566732,0.003728609,0.010613244,-0.016927504,0.001778928,-0.008046391,0.000161558,0.009415622,-0.017299839,0,0.006924901,0.010061737,0.000476288,-0.029568498,-0.013230251,31.52345251,-2.069999,1.909999,1.50984542,62.389999,-106.8683869,63.5424996,62.47761888,60.87511052,23.57351392,0.954545081,0.045454919,0.146682598,-0.02524267
7/30/2008,0.030248329,-0.025566732,0.003728609,0.010613244,0.02495032,0.005005274,-0.004820045,0.003387904,0.012641967,0.001778928,0,0.006924901,0.010061737,-0.003307975,-0.029568498,41.47105091,0.470001,1.849998,1.534142033,62.09,-72.90410332,63.2384997,62.33928558,60.89632452,24.17932263,0.631118688,0.368881312,0.17369139,0.030710457
7/31/2008,-0.010523873,0.030248329,-0.025566732,0.003728609,0.005319622,0.02672039,0.006775345,-0.003049974,0.005157974,0.02495032,0.001778928,0,0.006924901,-0.010071544,-0.003307975,39.31027411,-0.069999,0.950001,1.492417673,59.98,-63.91444086,63.0334996,62.1679998,60.93034227,24.63654055,0.700205421,0.299794579,0.201628145,-0.010468691
8/1/2008,-0.003913867,-0.010523873,0.030248329,-0.025566732,0.001292648,0.000969322,0.022370089,0.002425044,-0.007400275,0.005319622,0.02495032,0.001778928,0,-0.012527553,-0.010071544,38.51238315,-1.200001,0.849998,1.446530554,59.98,-69.54029478,62.77649985,61.99338089,60.93557396,25.15156267,0.707433953,0.292566047,0.257720937,-0.003906218
8/4/2008,-0.016474837,-0.003913867,-0.010523873,0.030248329,0,0.006285846,0.005962519,0.027363286,0.007418241,0.001292648,0.005319622,0.02495032,0.001778928,-0.03648673,-0.012527553,35.29754554,-2.790001,2.230004,1.502492943,60.009998,-94.57358588,62.46400005,61.74800004,60.82532994,26.16554834,0.944861919,0.055138081,0.258096828,-0.016339869
8/5/2008,0.000498198,-0.016474837,-0.003913867,-0.010523873,0.003820903,-0.031499968,-0.025214122,-0.025537449,-0.004136682,0,0.001292648,0.005319622,0.02495032,-0.00835706,-0.03648673,35.47156637,-2.729999,0.729999,1.447314804,62.240002,-133.8432471,62.1819999,61.53523813,60.63388332,27.30406869,0.851936641,0.148063359,0.233834237,0.000498322
8/6/2008,0.022328953,0.000498198,-0.016474837,-0.003913867,0.011917536,0.025309436,-0.010011435,-0.00372559,-0.004048916,0.003820903,0,0.001292648,0.005319622,-0.002795792,-0.00835706,42.96130815,-0.369999,1.389999,1.443220818,62.240002,-53.43082125,62.03900005,61.47885719,60.58334794,27.0437604,0.542141581,0.457858419,0.200480673,0.02258011
8/7/2008,-0.004067361,0.022328953,0.000498198,-0.016474837,0.002082516,0.025937635,0.039329535,0.004008664,0.010294509,0.011917536,0.003820903,0,0.001292648,-0.017960211,-0.002795792,41.99634007,0.420002,1.240002,1.428705188,59.580002,-21.00874654,61.86099995,61.41228576,60.62816315,26.05171489,0.599089203,0.400910797,0.240406658,-0.004059101
8/8/2008,-0.021754319,-0.004067361,0.022328953,0.000498198,0.015336223,-0.031107467,-0.007252348,0.006139553,-0.029181318,0.002082516,0.011917536,0.003820903,0,-0.003702428,-0.017960211,37.24008903,-1.55,2.029999,1.471654746,62.490002,-162.8072176,61.6355,61.23695243,60.59365664,26.18154637,0.8476397,0.1523603,0.297669106,-0.0215194
8/11/2008,0.003658777,-0.021754319,-0.004067361,0.022328953,0.000164791,0.019463344,-0.026980346,-0.003125227,0.010266674,0.015336223,0.002082516,0.011917536,0.003820903,-0.018962644,-0.003702428,38.49044393,-1.559997,1.150002,1.44867955,62.490002,-135.9047622,61.4315001,61.10404786,60.511062,26.09227712,0.74796714,0.25203286,0.313696228,0.003665478
8/12/2008,0.01204534,0.003658777,-0.021754319,-0.004067361,0.003590684,0.011305142,0.030603695,-0.015839995,0.008015124,0.000164791,0.015336223,0.002082516,0.011917536,-0.009858755,-0.018962644,42.57840324,0.729999,1.139999,1.426630939,62.36280196,-47.48682684,61.3645001,61.06009556,60.46591108,25.44673542,0.477987586,0.522012414,0.304759894,0.012118177
8/13/2008,-0.023229865,0.01204534,0.003658777,-0.021754319,0.018711056,-0.021150805,-0.013436347,0.005862206,-0.040581484,0.003590684,0.000164791,0.015336223,0.002082516,-0.004775687,-0.009858755,37.43935084,-2.52,2.479999,1.501871515,62.24068992,-179.6949858,61.26200015,60.88919079,60.30739122,25.86215713,0.7300005,0.2699995,0.308417145,-0.022962129
8/14/2008,-0.012500129,-0.023229865,0.01204534,0.003658777,0.010617813,0.014862661,-0.024999199,-0.017284741,0.002013812,0.018711056,0.003590684,0.000164791,0.015336223,-0.013647414,-0.004775687,35.03248697,-2.609997,1.430001,1.496737907,62.01564865,-176.5967041,61.12800035,60.65757192,60.03560959,26.36326665,0.857142656,0.142857344,0.32281329,-0.012422327
8/15/2008,-0.022519249,-0.012500129,-0.023229865,0.01204534,0.000515846,-0.014506646,-0.010261797,-0.050123658,-0.0424092,0.010617813,0.018711056,0.003590684,0.000164791,-0.014204275,-0.013647414,31.20766998,-3.680001,1.510002,1.497685342,61.71199683,-217.9855568,60.88400025,60.31395284,59.56261004,27.2015127,0.961315295,0.038684705,0.27005062,-0.022267584
8/18/2008,0,-0.022519249,-0.012500129,-0.023229865,0.001368006,0.006514698,-0.008507793,-0.004262944,-0.044124805,0.000515846,0.010617813,0.018711056,0.003590684,-0.018827761,-0.014204275,31.20766998,-2.680001,1.170002,1.474279389,61.27279715,-174.6905046,60.61050015,59.99357186,58.98878962,27.66868357,0.961315295,0.038684705,0.178515284,0
8/19/2008,-0.001391806,0,-0.022519249,-0.012500129,0.008378475,-0.015694036,-0.010547344,-0.025569836,-0.021324987,0.001368006,0.000515846,0.010617813,0.018711056,-0.00862602,-0.018827761,30.96820143,-2.790001,0.969998,1.43825929,60.87751744,-175.9765354,60.33450015,59.69161937,58.40255215,28.43957048,0.851602386,0.148397614,0.099726147,-0.001390838
8/20/2008,0.000174114,-0.001391806,0,-0.022519249,0.006614489,0.010288695,-0.013783816,-0.008637124,-0.023659616,0.008378475,0.001368006,0.000515846,0.010617813,-0.010004454,-0.00862602,31.039448,-4.139999,0.95,1.403383626,60.35941546,-146.8095148,60.10900025,59.41690517,57.85760699,29.05088187,0.849915708,0.150084292,0.087017821,0.00017413
8/21/2008,0.016400902,0.000174114,-0.001391806,0,0.013904644,0.024155799,0.027830005,0.003757494,0.008904186,0.006614489,0.008378475,0.001368006,0.000515846,-0.014626763,-0.010004454,37.62438394,-2.939998,1.650002,1.420999224,59.90348573,-94.60000052,59.98300045,59.25414343,57.51068197,28.68446391,0.689713206,0.310286794,0.130189148,0.016536135
8/22/2008,-0.021811545,0.016400902,0.000174114,-0.001391806,0.008691173,-0.001210741,0.009040413,0.012714619,-0.011357892,0.013904644,0.006614489,0.008378475,0.001368006,-0.008063129,-0.014626763,33.10868521,-2.880001,1.580002,1.432356566,59.50226756,-113.8056037,59.7615004,58.98338139,57.20222603,28.44631807,0.902192597,0.097807403,0.167123756,-0.021575393
8/25/2008,-0.005968071,-0.021811545,0.016400902,0.000174114,0.010639326,0.006265249,-0.003636665,0.006614489,0.010288695,0.008691173,0.013904644,0.006614489,0.008378475,-0.008275388,-0.008063129,31.99284888,-3.440003,1.079998,1.407188097,59.14919557,-109.6876203,59.5115004,58.70133363,56.90233359,28.36884135,0.959528169,0.040471831,0.179501469,-0.005950298
8/26/2008,0.001759068,-0.005968071,-0.021811545,0.016400902,0.017955086,0.005072175,0.000698098,-0.009203816,0.001047338,0.010639326,0.008691173,0.013904644,0.006614489,-0.000888476,-0.008275388,32.71117278,-4.069999,1.07,1.383103233,58.83849222,-103.7717978,59.3445004,58.4526195,56.64115306,28.47038948,0.895833046,0.104166954,0.138798967,0.001760616
8/27/2008,0.022246277,0.001759068,-0.005968071,-0.021811545,0.006368883,0.034564447,0.021681537,0.017307459,0.007405545,0.017955086,0.010639326,0.008691173,0.013904644,-0.004326389,-0.000888476,41.26299182,-1.39,1.379997,1.382881359,58.47610331,-47.6717525,59.1490004,58.3417147,56.58281493,27.63458193,0.62378175,0.37621825,0.134652139,0.02249557
8/28/2008,-0.00949837,0.022246277,0.001759068,-0.005968071,0.002913189,0.009110489,0.037306052,0.024423142,0.020049065,0.006368883,0.017955086,0.010639326,0.008691173,-0.020458411,-0.004326389,38.97109309,-1.200001,1.349999,1.380532619,58.439999,-55.48620747,58.9585005,58.19704809,56.64575527,27.21686654,0.73099401,0.26900599,0.168077158,-0.009453403
8/29/2008,0,-0.00949837,0.022246277,0.001759068,0.002238888,-0.002405482,0.003791818,0.031987382,0.019104471,0.002913189,0.006368883,0.017955086,0.010639326,-0.009179921,-0.020458411,38.97109309,0.110001,0.66,1.329066003,58.439999,-49.09952766,58.7800005,58.07052433,56.79212642,26.82898796,0.73099401,0.26900599,0.242719829,0
9/2/2008,-0.064874105,0,-0.00949837,0.022246277,0.004366855,-0.0516563,-0.056300671,-0.050103371,-0.021907807,0.002238888,0.002913189,0.006368883,0.017955086,-0.015435808,-0.009179921,27.36761741,-3.510002,3.630001,1.493418503,58.13339914,-186.4462881,58.47050035,57.61623838,56.57353058,28.13672983,0.99829966,0.00170034,0.244814861,-0.062814557
9/3/2008,0.007929982,-0.064874105,0,-0.00949837,0.000365115,-0.000912141,-0.056935297,-0.061579667,-0.055382367,0.004366855,0.002238888,0.002913189,0.006368883,-0.021406962,-0.015435808,30.03255323,-3,1.18,1.471031467,57.47205528,-172.019665,58.1810003,57.2323811,56.13611214,29.48773087,0.862583135,0.137416865,0.206896194,0.007961507
9/4/2008,-0.003311889,0.007929982,-0.064874105,0,0.009384584,0.016298767,0.015021512,-0.041001644,-0.045646015,0.000365115,0.004366855,0.002238888,0.002913189,-0.028134668,-0.021406962,29.54388489,-3.190003,2.049999,1.512386291,56.77688551,-153.6773834,57.8145002,56.85895231,55.58007708,29.92162433,0.871287697,0.128712303,0.135073891,-0.003306411
9/5/2008,-0.004247841,-0.003311889,0.007929982,-0.064874105,0.002757064,-0.01222312,-0.005308937,-0.006586193,-0.062609349,0.009384584,0.000365115,0.004366855,0.002238888,-0.027051383,-0.028134668,28.89687847,-4.370003,1.599999,1.518644342,56.2068463,-167.7516157,57.44900015,56.49852363,54.98520397,30.62865199,0.801038374,0.198961626,0.126782611,-0.004238832
9/8/2008,0.006640866,-0.004247841,-0.003311889,0.007929982,0.003100176,0.010800947,-0.004179237,0.002734946,0.00145769,0.002757064,0.009384584,0.000365115,0.004366855,-0.016946399,-0.027051383,31.42820259,-2.75,1.089996,1.488026603,55.54147724,-123.8970961,57.1675001,56.20719019,54.51242795,30.87977084,0.738754626,0.261245374,0.146871067,0.006662965
9/9/2008,-0.037273666,0.006640866,-0.004247841,-0.003311889,0.002957488,-0.010465532,-0.002764761,-0.017744945,-0.010830762,0.003100176,0.002757064,0.009384584,0.000365115,-0.031402449,-0.016946399,25.93234485,-4.399997,2.040001,1.527453345,55.00918199,-154.6056685,56.7755001,55.75314275,53.9286939,31.71597285,0.992075438,0.007924562,0.169126851,-0.036587554
9/10/2008,0.020588128,-0.037273666,0.006640866,-0.004247841,0.010647341,-0.003709203,-0.017132223,-0.009431452,-0.024411637,0.002957488,0.003100176,0.002757064,0.009384584,-0.009813251,-0.031402449,32.85811722,-3.41,1.419998,1.519777964,54.42416151,-118.5825351,56.40150015,55.44023817,53.41885274,32.49244614,0.819333813,0.180666187,0.167431887,0.020801526
9/11/2008,-0.001309588,0.020588128,-0.037273666,0.006640866,0.007323289,0.003748852,-0.010607692,-0.024030713,-0.016329941,0.010647341,0.002957488,0.003100176,0.002757064,-0.016149339,-0.009813251,32.64698055,-4.760002,1.280003,1.502651181,53.96784554,-113.058081,56.09400005,55.15628558,52.99130263,33.41704358,0.805778652,0.194221348,0.144531087,-0.001308731
9/12/2008,0.025322544,-0.001309588,0.020588128,-0.037273666,0.019314479,0.033907797,0.03033336,0.015976816,0.002553796,0.007323289,0.010647341,0.002957488,0.003100176,-0.006335031,-0.016149339,40.68043455,-2.84,1.470001,1.500319025,52.209999,-55.54620179,55.892,55.0320952,52.8261868,32.93594644,0.585874478,0.414125522,0.180184586,0.025645883
9/15/2008,-0.053611056,0.025322544,-0.001309588,0.020588128,0.016426367,-0.008205902,0.006387416,0.002812979,-0.011543565,0.019314479,0.007323289,0.010647341,0.002957488,-0.015926615,-0.006335031,32.07861698,-5.700001,3.09,1.613867666,54.889999,-116.5329631,55.6125,54.65476186,52.59653108,33.26386494,0.965875509,0.034124491,0.201588502,-0.052199324
9/16/2008,0.007482049,-0.053611056,0.025322544,-0.001309588,0.037879658,-0.001333461,-0.02596573,-0.011372412,-0.014946849,0.016426367,0.019314479,0.007323289,0.010647341,-0.003967413,-0.015926615,34.1241842,-1.689998,2.149998,1.65216269,54.889999,-124.9632284,55.3525,54.34119043,52.3851931,34.05715964,0.75276759,0.24723241,0.236329649,0.00751011
9/17/2008,-0.017546001,0.007482049,-0.053611056,0.025322544,0.032115096,0.045097183,0.005884064,-0.018748206,-0.004154888,0.037879658,0.016426367,0.019314479,0.007323289,-0.021531617,-0.003967413,31.72342412,-3.029999,2.759998,1.731293783,54.70679908,-121.1412996,55.05100005,53.96571424,52.09086813,34.47162159,0.840909273,0.159090727,0.197600157,-0.017392966
9/18/2008,0.000972081,-0.017546001,0.007482049,-0.053611056,0.009595161,0.022989576,0.035971663,-0.003241456,-0.027873725,0.032115096,0.037879658,0.016426367,0.019314479,-0.045565559,-0.021531617,32.0064712,-2.799999,2.810002,1.80834437,54.42919126,-122.1527782,54.75149995,53.62371414,51.76094039,35.04902535,0.777389329,0.222610671,0.196095984,0.000972554
9/19/2008,0.058312907,0.000972081,-0.017546001,0.007482049,0.023843677,0.054229569,0.067623985,0.080606072,0.041392953,0.009595161,0.032115096,0.037879658,0.016426367,-0.018120522,-0.045565559,46.7098124,0.52,3.290001,1.914176987,49.549999,-21.92758537,54.5589998,53.60452358,51.80755973,33.76495609,0.183006402,0.816993598,0.252008492,0.060046639
9/22/2008,0.011120359,0.058312907,0.000972081,-0.017546001,0.013139358,0.058664119,0.089050011,0.102444427,0.115426514,0.023843677,0.009595161,0.032115096,0.037879658,-0.01748897,-0.018120522,49.05205501,0.770001,2.14,1.930307202,49.549999,47.88473657,54.45999985,53.66176169,52.1737873,31.44247817,0.214285574,0.785714426,0.405883055,0.01118242
9/23/2008,-0.019403904,0.011120359,0.058312907,0.000972081,0.010304692,-0.006275287,0.039249473,0.069635366,0.083029782,0.013139358,0.023843677,0.009595161,0.032115096,-0.028757705,-0.01748897,45.32406847,1.699996,2.129997,1.944570759,49.835599,4.116646392,54.3249998,53.6274758,52.6392043,30.00362765,0.362745238,0.637254762,0.584886275,-0.01921686
9/24/2008,-0.010405092,-0.019403904,0.011120359,0.058312907,0.000551881,-0.011882015,-0.028461995,0.017062766,0.047448658,0.010304692,0.013139358,0.023843677,0.009595161,-0.016510885,-0.028757705,43.44550581,0.049999,0.920002,1.871387276,50.109775,-16.81171637,54.15699975,53.55271401,53.0336116,28.67214773,0.44117619,0.55882381,0.671897164,-0.010351146
