Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
6/7/2000,0.024036543,-0.043839204,0.105905343,-0.012187016,0.036367662,0.035091355,0.017391726,0.09962986,0.118861203,0.012674493,0.039317086,0.020202744,0.030056907,-0.008980141,-0.00511503,52.00387054,3.422164,2.621231,5.107809919,43.32255843,58.05714188,54.24129945,53.16489541,52.45108593,17.66056442,0.117647119,0.882352881,0.792592626,0
6/9/2000,-0.042124873,0.024036543,-0.043839204,0.105905343,0.006531702,-0.019342927,-0.020619234,-0.038318864,0.043919271,0.036367662,0.012674493,0.039317086,0.020202744,-0.011865663,-0.008980141,49.91769142,7.572449,3.34935,4.982205639,44.00701449,25.14322187,54.0083012,53.3178008,54.30167399,16.55599565,0.247058729,0.752941271,0.82447352,1
6/13/2000,0.037112331,-0.042124873,0.024036543,-0.043839204,0.020202725,0.047353661,0.021479032,0.020202725,0.002503096,0.006531702,0.036367662,0.012674493,0.039317086,-0.008968635,-0.011865663,51.74952569,7.64526,2.402793,4.797961879,44.66409231,73.16499026,53.60783505,53.69399601,55.95432983,15.89104204,0.133333394,0.866666606,0.842265805,1
6/14/2000,-0.012642376,0.037112331,-0.042124873,0.024036543,0.013862891,0.01895196,0.046102896,0.020228267,0.01895196,0.020202725,0.006531702,0.036367662,0.012674493,-0.0102041,-0.008968635,51.05604288,12.159603,1.383426,4.554066459,45.29488702,71.03344634,53.60783505,54.0389862,57.33737004,15.27358512,0.172549029,0.827450971,0.821350771,0
6/16/2000,0.011385322,-0.012642376,0.037112331,-0.042124873,0.021451945,0.016362875,0.021451945,0.048602881,0.022728251,0.013862891,0.020202725,0.006531702,0.036367662,-0.00511503,-0.0102041,51.68359775,7.936508,1.529049,4.337993784,45.90044994,80.24948799,53.47313295,54.44638667,58.43424018,14.72493625,0.137254909,0.862745091,0.833986919,1
6/20/2000,-0.052949728,0.011385322,-0.012642376,0.037112331,0.017926199,0.00508907,0,0.00508907,0.032240006,0.021451945,0.013862891,0.020202725,0.006531702,-0.02617947,-0.00511503,48.62489559,12.596477,2.985291,4.241372156,46.48179034,42.10356317,53.56778855,54.58230249,58.93475807,13.83419034,0.298039178,0.701960822,0.821786489,1
6/21/2000,0.033901569,-0.052949728,0.011385322,-0.012642376,0.028573372,0.009003312,-0.003833818,-0.008922888,-0.003833818,0.017926199,0.021451945,0.013862891,0.020202725,-0.00263856,-0.02617947,50.62063795,2.694046,1.965924,4.078840145,47.03987713,53.61955962,53.48769535,54.88949996,59.02368664,13.00706913,0.196078334,0.803921666,0.813071903,0
6/23/2000,-0.103937063,0.033901569,-0.052949728,0.011385322,0.004095588,-0.033492767,-0.053062827,-0.065899957,-0.070989026,0.028573372,0.017926199,0.021451945,0.013862891,-0.05194148,-0.00263856,45.04036268,-2.257172,6.261834,4.234768278,47.57564044,-33.60384604,53.4840548,54.6703705,58.23902239,12.81068052,0.498039243,0.501960757,0.752069745,1
6/26/2000,0.032193104,-0.103937063,0.033901569,-0.052949728,0.027934739,-0.006863445,-0.0444518,-0.06402186,-0.076858989,0.004095588,0.028573372,0.017926199,0.021451945,-0.009964515,-0.05194148,46.92253575,-6.553082,1.965923,4.072707901,48.08997322,-23.25047623,53.4512894,54.61108061,57.08527674,12.62831966,0.407843213,0.592156787,0.697167782,0
6/29/2000,-0.095310161,0.032193104,-0.103937063,0.033901569,0.006042314,-0.061333107,-0.096131291,-0.133719646,-0.153289706,0.027934739,0.004095588,0.028573372,0.017926199,-0.033901552,-0.009964515,42.43188786,-8.810253,6.407455,4.239475551,60.43396,-98.87659829,53.2765406,54.0972359,55.35287107,13.23337703,0.885416667,0.114583333,0.568287037,2
7/3/2000,0.094621275,-0.095310161,0.032193104,-0.103937063,0.058903152,0.094621275,0.027245853,-0.007552331,-0.045140685,0.006042314,0.027934739,0.004095588,0.028573372,-0.013245226,-0.033901552,47.77381715,-5.424491,4.769188,4.277312154,60.43396,-25.74739049,53.17642425,54.05424232,53.8827874,12.79219895,0.54427069,0.45572931,0.474356613,1
7/5/2000,-0.015978186,0.094621275,-0.095310161,0.032193104,0.002773889,0.054067162,0.089785285,0.022409863,-0.012388321,0.058903152,0.006042314,0.027934739,0.004095588,-0.016807137,-0.013245226,46.95006705,-3.85904,1.274212,4.062805,59.87476384,-22.06352988,53.3620947,53.94103678,52.71521999,12.38253358,0.60416681,0.39583319,0.370812905,0
7/6/2000,0.133531448,-0.015978186,0.094621275,-0.095310161,0.084341147,0.125163141,0.176456414,0.212174537,0.144799115,0.002773889,0.058903152,0.006042314,0.027934739,-0.010723963,-0.016807137,54.45180403,1.456242,7.426827,4.303092286,59.414593,74.05410005,53.8171698,54.51746519,52.60838019,12.2978271,0,1,0.442241974,0
7/11/2000,-0.10863382,0.133531448,-0.015978186,0.094621275,0.021506224,0.002663081,0.043485075,0.094778348,0.130496471,0.084341147,0.002773889,0.058903152,0.006042314,-0.01643867,-0.010723963,48.38386631,-3.931846,6.698704,4.474207408,59.414593,-9.088593418,54.22855765,54.4680572,52.63744369,11.9493865,0.471909999,0.528090001,0.526847947,2
7/12/2000,0.024292673,-0.10863382,0.133531448,-0.015978186,0.001308045,0.038645752,0.019802609,0.060624603,0.111917876,0.021506224,0.084341147,0.002773889,0.058903152,-0.03191764,-0.01643867,49.67795711,-3.276539,2.402794,4.326249308,58.89617152,10.19963827,54.4615561,54.5042899,52.81128802,11.79604085,0.370786488,0.629213512,0.6591988,0
7/13/2000,-0.022927504,0.024292673,-0.10863382,0.133531448,0,-0.019828842,0.017508865,-0.001334278,0.039487716,0.001308045,0.021506224,0.084341147,0.002773889,-0.024325506,-0.03191764,48.44266758,-1.529052,1.38343,4.116047929,58.3984869,-31.3285991,55.01492735,54.40044618,52.95385159,11.50597683,0.466292099,0.533707901,0.641359791,0
7/17/2000,0.032217515,-0.022927504,0.024292673,-0.10863382,0.014560115,0.015894393,-0.003934449,0.033403258,0.014560115,0,0.001308045,0.021506224,0.084341147,-0.00668897,-0.024325506,50.32079967,-1.674679,2.038734,3.967668362,57.92070966,0.768605393,55.0658957,54.41032767,53.21174467,11.4101159,0.331460803,0.668539197,0.631086171,1
