Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,trough
4/24/2000,0.007197975,0.008290203,0.007310738,0.033034437,0.006166515,-0.013231745,0.031220017,0.055833352,0.067822596,0.003028776,0.017810843,0.037218543,0.017391743,-0.00724266,-0.02042972,58.43916053,3.25,0.8125,2.118428548,57.338196,61.81818182,59.05625,59.70119048,59.9844724,27.8247302,0.287128713,0.712871287,0.582546722,0
4/25/2000,0.04409532,0.007197975,0.008290203,0.007310738,0.001941748,0.060988413,0.041590152,0.086041915,0.11065525,0.006166515,0.003028776,0.017810843,0.037218543,-0.018637126,-0.00724266,64.19220377,3.5,3.4375,2.212647937,57.55716816,146.3894114,59.415625,60.14821429,60.45260823,28.42754343,0.086614173,0.913385827,0.665974715,0
4/26/2000,-0.038985447,0.04409532,0.007197975,0.008290203,0.005976113,-0.021611843,0.037434821,0.018036561,0.062488324,0.001941748,0.006166515,0.003028776,0.017810843,-0.025292193,-0.018637126,56.70025265,-0.9375,2.75,2.251030228,57.96998807,75.29703331,59.696875,60.32886905,60.84141775,28.00289113,0.393700787,0.606299213,0.713685542,1
4/27/2000,0.004069182,-0.038985447,0.04409532,0.007197975,0.047628049,-0.012060448,-0.039648404,0.01939826,0,0.005976113,0.001941748,0.006166515,0.003028776,-0.002123143,-0.025292193,57.25133346,-0.125,3,2.304528069,58.35803879,34.18699925,59.975,60.50654762,61.18850379,26.72653161,0.362204724,0.637795276,0.739984235,0
4/28/2000,0.020101179,0.004069182,-0.038985447,0.04409532,0.019086466,0.063676538,0.003988041,-0.023599915,0.035446749,0.047628049,0.005976113,0.001941748,0.006166515,-0.013272272,-0.002123143,59.99303527,2,2,2.282776064,58.72280646,83.71802591,60.36875,60.77678571,61.63468074,25.84487589,0.204724409,0.795275591,0.714378524,0
5/1/2000,-0.016048489,0.020101179,0.004069182,-0.038985447,0.001002506,0.012096922,0.056686994,-0.003001503,-0.03058946,0.019086466,0.047628049,0.005976113,0.001941748,-0.012109129,-0.013272272,56.85168984,4.8125,1.25,2.209006345,59.06568807,68.68395773,60.59375,60.91428571,62.02023539,25.02619559,0.330708661,0.669291339,0.699912511,0
5/2/2000,-0.02664092,-0.016048489,0.020101179,0.004069182,0,-0.023339466,-0.012245051,0.032345021,-0.027343476,0.001002506,0.019086466,0.047628049,0.005976113,-0.0217964,-0.012109129,52.07947985,2.5,2.25,2.211934463,59.38799679,-10.65891473,60.571875,60.87559524,62.16491883,23.45842984,0.535433071,0.464566929,0.674540682,0
5/3/2000,-0.047856021,-0.02664092,-0.016048489,0.020101179,0.004250803,-0.032345021,-0.055684487,-0.044590072,0,0,0.001002506,0.019086466,0.047628049,-0.024799115,-0.0217964,45.03357966,-2.25,2.9375,2.263760573,64.4375,-104.879161,60.371875,60.57113095,61.7694697,22.36987876,0.88976378,0.11023622,0.586176728,1
5/4/2000,0.005431844,-0.047856021,-0.02664092,-0.016048489,0.011885607,-0.008556202,-0.045152026,-0.068491493,-0.057397077,0.004250803,0,0.001002506,0.019086466,0,-0.024799115,45.90923886,-2.375,0.8125,2.160099103,64.4375,-94.77995189,60.165625,60.31547619,61.03001353,21.35908134,0.850393701,0.149606299,0.433070866,0
5/5/2000,0.005402498,0.005431844,-0.047856021,-0.02664092,0.024906539,0.016172859,-0.00426895,-0.040864774,-0.064204241,0.011885607,0.004250803,0,0.001002506,0,0,46.82158106,-2.5625,1.4375,2.108484882,64.15,-92.27338993,60.159375,60.10922619,60.16624459,20.59582265,0.824,0.176,0.267149606,0
5/8/2000,0.025270662,0.005402498,0.005431844,-0.047856021,0.03375848,0.055451305,0.046717625,0.026275815,-0.010320009,0.024906539,0.011885607,0.004250803,0,-0.003224076,0,51.04541055,-1.515625,2.25,2.118593104,63.721,-37.94960864,60.24609375,60.04494048,59.48859307,19.13972257,0.665966387,0.334033613,0.202210209,0
5/9/2000,0.006545383,0.025270662,0.005402498,0.005431844,0.003084835,0.044078489,0.065771314,0.057037634,0.036595824,0.03375848,0.024906539,0.011885607,0.004250803,-0.018711565,-0.003224076,52.12311077,-3.875,1.390625,2.066595383,63.31774,-2.053541211,60.22734375,60.00959821,59.07030844,18.00034241,0.613445378,0.386554622,0.221341185,0
5/10/2000,-0.030469969,0.006545383,0.025270662,0.005402498,0.004228336,-0.023971966,0.017021688,0.038714512,0.029980832,0.003084835,0.03375848,0.024906539,0.011885607,-0.022496932,-0.018711565,46.99775322,-3.234375,2.1875,2.075231427,62.9386756,-71.2330007,60.01875,59.80491071,58.67848417,17.21475229,0.855042017,0.144957983,0.269086041,1
5/11/2000,0.00616872,-0.030469969,0.006545383,0.025270662,0.005316334,-0.001059884,-0.029260186,0.011733468,0.033426293,0.004228336,0.003084835,0.03375848,0.024906539,-0.007490672,-0.022496932,48.09701432,-3.125,0.859375,1.988384539,62.58235506,-56.82758621,59.85625,59.65431548,58.3441369,16.48527574,0.806722689,0.193277311,0.27632493,0
5/12/2000,0.00426895,0.00616872,-0.030469969,0.006545383,0.005238357,0.020053442,0.013677225,-0.014523077,0.026470577,0.005316334,0.004228336,0.003084835,0.03375848,-0.014815086,-0.007490672,48.89112265,-4.125,1.375,1.944571358,62.24741376,-30.37078442,59.75,59.54300595,58.0823451,15.42012003,0.773109244,0.226890756,0.239495798,0
5/15/2000,-0.003200003,0.00426895,0.00616872,-0.030469969,0.01070674,-0.013749556,0.00106553,-0.005310687,-0.033510989,0.005238357,0.005316334,0.004228336,0.003084835,-0.006479504,-0.014815086,48.29432181,-3.3125,1,1.877101975,61.93256893,-67.28704366,59.825,59.42395833,57.9104789,14.8198696,0.747368421,0.252631579,0.218079513,1
5/16/2000,0.015898586,-0.003200003,0.00426895,0.00616872,0.002087683,0.031782336,0.00732604,0.022141126,0.015764909,0.01070674,0.005238357,0.005316334,0.004228336,-0.011560822,-0.006479504,51.48325736,-0.75,1.4375,1.845701834,61.6366148,-17.7893315,59.9125,59.38705357,57.96964015,13.82249443,0.580645161,0.419354839,0.237422541,0
