Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peak
4/15/2010,0.011462728,0.013757709,0.003903794,-0.003037633,0.007595005,0.019953964,0.031165824,0.029865718,0.038128434,0.006837555,0.003895303,0.001298376,0.008262716,-0.002544486,-0.002576253,64.88269671,0.38736,0.377167,0.38632585,23.27042813,145.3391485,23.3251783,23.5042473,23.73641011,15.39625125,0.051020015,0.948979985,0.790196233,1
4/16/2010,-0.013172058,0.011462728,0.013757709,0.003903794,0.004235467,0.002115491,0.01447445,0.025686311,0.024386204,0.007595005,0.006837555,0.003895303,0.001298376,-0.013245223,-0.002544486,58.31800946,0.02039,0.448523,0.390768504,23.38806856,93.59024016,23.36238535,23.5525946,23.79121229,15.36570081,0.305969308,0.694030692,0.836448162,0
4/19/2010,-0.004286426,-0.013172058,0.011462728,0.013757709,0.014687126,-0.010238984,-0.01235896,0,0.01121186,0.004235467,0.007595005,0.006837555,0.003895303,-0.001306334,-0.013245223,56.33777192,-0.203873,0.43833,0.394165754,23.394495,47.97065462,23.3985729,23.5876899,23.82986282,14.55547761,0.380597736,0.619402264,0.826845707,0
4/20/2010,-0.001719703,-0.004286426,-0.013172058,0.011462728,0.000859461,0.012970334,-0.011955776,-0.014075752,-0.001716793,0.014687126,0.004235467,0.007595005,0.006837555,-0.0073355,-0.001306334,55.52560337,0.203873,0.193679,0.379845271,23.394495,46.93632872,23.4367991,23.61545543,23.84898321,13.8031275,0.410448668,0.589551332,0.748091761,0
4/21/2010,0.002149219,-0.001719703,-0.004286426,-0.013172058,0.005159076,0.002576253,0.014687126,-0.010238984,-0.01235896,0.000859461,0.014687126,0.004235467,0.007595005,-0.00172568,-0.0073355,56.37227387,0.632009,0.1631,0.364363466,23.4972474,52.31262231,23.4734964,23.64443466,23.85768621,13.2039861,0.373134088,0.626865912,0.66680186,1
4/22/2010,-0.00559748,0.002149219,-0.001719703,-0.004286426,0.013469635,-0.001294023,-0.003876846,0.008234027,-0.016692083,0.005159076,0.000859461,0.014687126,0.004235467,-0.004384058,-0.00172568,53.51951709,0.244648,0.540266,0.376927933,24.250765,1.456667975,23.52344535,23.65729805,23.84486678,12.89156742,0.4701498,0.5298502,0.60945236,0
4/23/2010,-0.002593989,-0.00559748,0.002149219,-0.001719703,0.017399299,0.014332559,-0.000431099,-0.003013921,0.009096952,0.013469635,0.005159076,0.000859461,0.014687126,-0.002196424,-0.004384058,52.20639824,0.020387,0.458717,0.382770009,24.250765,-17.37522018,23.58154935,23.65957954,23.809282,12.54530128,0.5149251,0.4850749,0.580430885,0
4/26/2010,-0.002600821,-0.002593989,-0.00559748,0.002149219,0.002163081,0.015240801,0.012174062,-0.002589596,-0.005172419,0.017399299,0.013469635,0.005159076,0.000859461,-0.003905445,-0.002196424,50.86243351,0.030582,0.142712,0.365623008,24.20795152,-24.88319583,23.63710485,23.65050227,23.75286104,12.22376844,0.559701864,0.440298136,0.53814241,0
4/27/2010,-0.039845857,-0.002600821,-0.002593989,-0.00559748,0.004918432,-0.029446181,-0.016368461,-0.019435201,-0.034198859,0.002163081,0.017399299,0.013469635,0.005159076,-0.014902085,-0.003905445,35.92369367,-0.978593,1.08053,0.416687794,24.16685058,-276.6362206,23.5932721,23.54875971,23.58651345,13.8915323,0.911601647,0.088398353,0.45675396,0
4/28/2010,-0.009986556,-0.039845857,-0.002600821,-0.002593989,0.004106821,-0.015812401,-0.050177014,-0.037099294,-0.040166034,0.004918432,0.002163081,0.017399299,0.013469635,-0.013348843,-0.014902085,33.34545647,-1.529053,0.570847,0.427699165,24.06118202,-285.4338994,23.5285421,23.42983332,23.33165587,15.9566907,0.846154392,0.153845608,0.350170747,0
4/29/2010,0.018531654,-0.009986556,-0.039845857,-0.002600821,0.012132194,0.023498581,0.003579359,-0.030785254,-0.017707534,0.004106821,0.004918432,0.002163081,0.017399299,-0.005439716,-0.013348843,41.73760718,-1.386342,0.479103,0.431370868,23.89612434,-150.4843151,23.478593,23.3568757,23.08323488,16.70135083,0.660633593,0.339366407,0.25310265,1
4/30/2010,-0.005838784,0.018531654,-0.009986556,-0.039845857,0.010738432,0.015698918,0.027065305,0.007146083,-0.02721853,0.012132194,0.004106821,0.004918432,0.002163081,-0.001350393,-0.005439716,40.01719048,-1.202856,0.27523,0.420217949,23.74427128,-117.8692561,23.4194697,23.27605436,22.85737062,17.18950971,0.719457174,0.280542826,0.226434145,0
5/3/2010,0.011643631,-0.005838784,0.018531654,-0.009986556,0.014254193,0.016949653,0.021910139,0.033276526,0.013357304,0.010738432,0.012132194,0.004106821,0.004918432,-0.00224566,-0.001350393,44.90827858,-0.835882,0.417942,0.420055381,23.60456645,-78.92645065,23.36748195,23.22610525,22.70767474,17.28352146,0.601810455,0.398189545,0.263718221,1
5/4/2010,-0.033042128,0.011643631,-0.005838784,0.018531654,0.019946268,-0.000448702,0.002246758,0.007207244,0.018573631,0.014254193,0.010738432,0.012132194,0.004106821,-0.015225233,-0.00224566,36.02591349,-1.539245,0.968399,0.459222782,23.47603802,-150.402797,23.30071335,23.11023706,22.53921859,18.45405029,0.903508795,0.096491205,0.285230799,0
5/5/2010,-0.016705703,-0.033042128,0.011643631,-0.005838784,0.00748708,-0.018018573,-0.038413544,-0.035718083,-0.030757597,0.019946268,0.014254193,0.010738432,0.012132194,-0.001880596,-0.015225233,32.60137352,-1.957187,0.489296,0.461370869,23.32109472,-180.903135,23.23445445,22.96577808,22.32178343,19.85660829,0.950207516,0.049792484,0.259755065,0
5/6/2010,-0.03621169,-0.016705703,-0.033042128,0.011643631,0.0047059,0.000469562,-0.025036091,-0.045431061,-0.042735601,0.00748708,0.019946268,0.014254193,0.010738432,-0.071860915,-0.001880596,26.80781742,-2.599388,1.671765,0.547827593,23.12195175,-215.6511555,23.11671745,22.7538466,22.00852285,22.4657168,0.754874461,0.245125539,0.190122893,0
5/7/2010,-0.030044099,-0.03621169,-0.016705703,-0.033042128,0.007952237,-0.048318627,-0.052554965,-0.078060619,-0.098455589,0.0047059,0.00748708,0.019946268,0.014254193,-0.031941887,-0.071860915,23.23826738,-3.160041,1.223241,0.596071408,22.70057656,-222.1939969,22.95973475,22.4939078,21.59170248,25.08407249,0.849104894,0.150895106,0.153521732,0
5/10/2010,0.046883573,-0.030044099,-0.03621169,-0.016705703,0.003337321,0.04726824,-0.009002624,-0.013238962,-0.038744616,0.007952237,0.0047059,0.00748708,0.019946268,-0.01152749,-0.031941887,37.371734,-2.120285,1.029562,0.627035021,22.23423359,-118.0720662,22.8552496,22.34211906,21.26134924,25.85432453,0.603580675,0.396419325,0.181073592,1
5/11/2010,-0.020728569,0.046883573,-0.030044099,-0.03621169,0.025243947,-0.003827829,0.04010309,-0.016167774,-0.020404112,0.003337321,0.007952237,0.0047059,0.00748708,-0.005422764,-0.01152749,34.32331954,-1.641182,0.744138,0.63539952,21.8425055,-126.4886699,22.72426085,22.15853586,20.98855732,26.95289358,0.70370356,0.29629644,0.231318219,0
5/12/2010,0.007763266,-0.020728569,0.046883573,-0.030044099,0.015579732,0.017544286,-0.01152749,0.032403429,-0.023867435,0.025243947,0.003337321,0.007952237,0.0047059,-0.001964554,-0.005422764,36.40211239,-1.25382,0.366972,0.616226126,21.5134539,-108.0384296,22.5851172,22.00296102,20.80117265,27.97299342,0.661375497,0.338624503,0.29637679,1
5/13/2010,-0.019522327,0.007763266,-0.020728569,0.046883573,0.009779953,0.008306887,0.010271441,-0.018800335,0.025130584,0.015579732,0.025243947,0.003337321,0.007952237,-0.003445745,-0.001964554,33.54363777,-2.079509,0.417942,0.602062974,21.23705056,-107.7463874,22.41182465,21.8218049,20.63640521,28.97159862,0.764074722,0.235925278,0.305088596,0
5/14/2010,-0.027481198,-0.019522327,0.007763266,-0.020728569,0.000990475,-0.007398395,-0.008871461,-0.006906906,-0.035978682,0.009779953,0.015579732,0.025243947,0.003337321,-0.029672826,-0.003445745,30.0495446,-2.507645,0.713559,0.610026976,21.00487175,-126.1332106,22.2262996,21.60375722,20.4251094,30.44456747,0.896875148,0.103124852,0.286651236,0
5/17/2010,0.016579108,-0.027481198,-0.019522327,0.007763266,0.010989173,-0.002480804,-0.010869674,-0.01234274,-0.010378186,0.000990475,0.009779953,0.015579732,0.025243947,-0.018246808,-0.029672826,34.46077508,-2.436289,0.591234,0.60868462,20.80984155,-106.6231222,22.06269105,21.43541583,20.24560487,31.84166736,0.793750295,0.206249705,0.232646743,1
5/18/2010,-0.026762465,0.016579108,-0.027481198,-0.019522327,0.000500941,0.003009075,-0.010460902,-0.018849772,-0.020322838,0.010989173,0.000990475,0.009779953,0.015579732,-0.023828761,-0.018246808,31.07170441,-2.232415,0.591234,0.607438147,20.64601618,-109.374526,21.87410805,21.2312025,20.06046112,33.18537794,0.959374956,0.040625044,0.174774897,0
5/19/2010,-0.017032647,-0.026762465,0.016579108,-0.027481198,0.011926527,-0.028457101,-0.025948968,-0.039418945,-0.047807815,0.000500941,0.010989173,0.000990475,0.009779953,-0.018957888,-0.023828761,29.14945787,-2.201834,0.744138,0.617202423,20.50840287,-127.3261852,21.666157,21.0129122,19.86651599,34.91558477,0.894736883,0.105263117,0.138604145,0
5/20/2010,-0.027442335,-0.017032647,-0.026762465,0.016579108,0.031731968,0.002084434,-0.038299194,-0.035791061,-0.049261038,0.011926527,0.000500941,0.010989173,0.000990475,-0.021728167,-0.018957888,26.38000923,-1.957185,1.019369,0.645928607,20.26826669,-138.8596677,21.43832835,20.76394382,19.63362844,36.87236749,0.890908807,0.109091193,0.106346314,0
5/21/2010,0.019078454,-0.027442335,-0.017032647,-0.026762465,0.031410615,0.024941598,-0.004705936,-0.045089565,-0.042581431,0.031731968,0.011926527,0.000500941,0.010989173,-0.005422964,-0.021728167,31.24990538,-0.968399,0.703363,0.650031063,19.92715156,-120.7756859,21.23190635,20.57162312,19.42271202,38.68938002,0.793611593,0.206388407,0.11420666,1
5/24/2010,-0.019613712,0.019078454,-0.027442335,-0.017032647,0.003673696,0.031934655,0.025465638,-0.004181897,-0.044565525,0.031410615,0.031731968,0.011926527,0.000500941,-0.018037567,-0.005422964,29.11798628,-2.324159,0.417942,0.633453273,19.65425944,-115.0742266,21.00968415,20.363041,19.20280694,40.35086652,0.854938202,0.145061798,0.126251496,0
5/25/2010,0.02537141,-0.019613712,0.019078454,-0.027442335,0.041363267,0.012020023,0.040280981,0.033811964,0.00416443,0.003673696,0.031410615,0.031731968,0.011926527,-0.002168038,-0.018037567,35.28599175,-1.396534,0.835882,0.647912468,19.622833,-97.02908029,20.85779835,20.2222227,19.05646276,42.04694817,0.692556178,0.307443822,0.171130905,0
5/26/2010,0.002085418,0.02537141,-0.019613712,0.019078454,0.018653367,0.053240523,0.023897279,0.052158238,0.045689221,0.041363267,0.003673696,0.031410615,0.031731968,0,-0.002168038,35.78742451,-1.51886,0.366972,0.627845292,18.562691,-68.94646043,20.71916435,20.09975285,18.98508788,43.00162681,0.646428758,0.353571242,0.21394581,0
5/27/2010,0.045311925,0.002085418,0.02537141,-0.019613712,0.024630534,0.051972963,0.086560119,0.057216875,0.085477834,0.018653367,0.041363267,0.003673696,0.031410615,-0.002037762,0,45.8429086,-0.203875,0.958206,0.651442485,18.562691,-17.77878902,20.60499515,20.07688987,19.07247096,42.3279157,0.328571514,0.671428486,0.310823827,0
5/28/2010,0.000497701,0.045311925,0.002085418,0.02537141,0.000492311,0.033528306,0.060870735,0.095457891,0.066114647,0.024630534,0.018653367,0.041363267,0.003673696,-0.017383115,-0.002037762,45.94534791,0.366974,0.366974,0.631123308,18.6413862,3.733003649,20.4979616,20.06587109,19.27414344,41.32410249,0.286791588,0.713208412,0.430747617,0
6/1/2010,0.006940955,0.000497701,0.045311925,0.002085418,0.018719718,0.008823624,0.041859619,0.069202048,0.103789204,0.000492311,0.024630534,0.018653367,0.041363267,-0.002988095,-0.017383115,47.44394853,0.173293,0.448522,0.618080357,18.76571651,28.31273833,20.3848118,20.07863741,19.54333684,40.03687222,0.18473919,0.81526081,0.5856166,1
6/2/2010,-0.010929073,0.006940955,0.000497701,0.045311925,0.014063515,-0.002988095,-0.012884189,0.020151806,0.047494235,0.018719718,0.000492311,0.024630534,0.018653367,-0.008636093,-0.002988095,45.3177435,0.489296,0.652396,0.620531474,18.93540719,1.631358801,20.29765585,20.08082172,19.81446039,39.38665158,0.226495397,0.773504603,0.693342186,0
6/3/2010,0.019293274,-0.010929073,0.006940955,0.000497701,0.0093299,0.034306176,0.017254566,0.007358472,0.040394467,0.014063515,0.018719718,0.000492311,0.024630534,-0.00941767,-0.008636093,49.62743816,1.223242,0.448523,0.608245155,19.09152261,60.99238298,20.24872625,20.12916897,20.09752786,37.95106533,0.0350871,0.9649129,0.783949983,1
6/4/2010,-0.020292757,0.019293274,-0.010929073,0.006940955,0.003929257,0.006392997,0.031369272,0.014317662,0.004421568,0.0093299,0.014063515,0.018719718,0.000492311,-0.020885912,-0.00941767,45.56200882,1.335371,0.519879,0.601933287,19.2351488,38.04607768,20.21763555,20.14237219,20.32627444,36.85066323,0.214912147,0.785087853,0.819906388,0
6/7/2010,-0.011060949,-0.020292757,0.019293274,-0.010929073,0.00348342,-0.009394387,-0.006930647,0.018045628,0.000994018,0.003929257,0.0093299,0.014063515,0.018719718,-0.015574287,-0.020885912,43.50269223,0.744138,0.387359,0.586606552,19.3672849,10.73699831,20.2064225,20.13717823,20.4703367,36.02221529,0.311403394,0.688596606,0.835086781,0
6/8/2010,-0.006593996,-0.011060949,-0.020292757,0.019293274,0.006113103,-0.018616931,-0.031494738,-0.029030998,-0.004054723,0.00348342,0.003929257,0.0093299,0.014063515,-0.011305364,-0.015574287,42.28643039,0.988787,0.438328,0.576015227,19.48885011,-23.27984689,20.1396539,20.12043142,20.53120527,35.73993608,0.368421007,0.631578993,0.785262908,0
6/9/2010,0.009118592,-0.006593996,-0.011060949,-0.020292757,0.010455646,0.031189594,0.00645956,-0.006418247,-0.003954507,0.006113103,0.00348342,0.003929257,0.0093299,-0.009555018,-0.011305364,44.59617233,0.682975,0.550458,0.574189711,19.6006901,32.71903437,20.10397595,20.12751838,20.53726444,34.44618111,0.289473741,0.710526259,0.730506963,0
6/10/2010,0.039065503,0.009118592,-0.006593996,-0.011060949,0.015125924,0.032983616,0.053717564,0.02898753,0.016109723,0.010455646,0.006113103,0.00348342,0.003929257,-0.001968518,-0.009555018,53.40920011,1.447502,0.835883,0.592882088,19.70358289,116.7830138,20.10040805,20.21469848,20.59665634,32.42348556,0.013275185,0.986724815,0.718310597,0
6/11/2010,0.000484911,0.039065503,0.009118592,-0.006593996,0.012676929,0.014641483,0.032499174,0.053233122,0.028503088,0.015125924,0.010455646,0.006113103,0.00348342,-0.001473066,-0.001968518,53.51002294,0.550459,0.295616,0.571648796,19.8382196,116.3133943,20.11773725,20.30318933,20.6873416,30.54526826,0.009009284,0.990990716,0.783085968,0
6/14/2010,0.006281786,0.000484911,0.039065503,0.009118592,0.009045531,0.034719062,0.036683617,0.054541308,0.075275256,0.012676929,0.015125924,0.010455646,0.006113103,-0.007681272,-0.001473066,54.87691169,0.672783,0.479103,0.565038382,19.95939264,143.0633703,20.1697251,20.40265064,20.80811032,28.6976503,0.127340345,0.872659655,0.874160783,0
6/15/2010,0.021916014,0.006281786,0.000484911,0.039065503,0.005652386,0.018009973,0.043683504,0.045648059,0.06350575,0.009045531,0.012676929,0.015125924,0.010455646,-0.004260402,-0.007681272,59.42309487,0.998981,0.540264,0.563268784,20.14530532,161.0242784,20.2283388,20.54181863,20.98531851,27.27704371,0.032258167,0.967741833,0.93000102,1
6/16/2010,-0.006619432,0.021916014,0.006281786,0.000484911,0.011896312,-0.001418196,0.010939391,0.036612923,0.038577477,0.005652386,0.009045531,0.012676929,0.015125924,-0.003836914,-0.004260402,57.5235425,1.08053,0.41794,0.552888156,20.36329088,124.1517298,20.3068301,20.66181275,21.16522597,25.47455959,0.108247782,0.891752218,0.934880122,0
6/17/2010,0.003787863,-0.006619432,0.021916014,0.006281786,0.004732626,0.013786731,0.000472224,0.01282981,0.038503342,0.011896312,0.005652386,0.009045531,0.012676929,-0.006663494,-0.003836914,58.34300072,0.764524,0.244648,0.530871002,20.55075846,120.0072261,20.4062184,20.78209807,21.34343568,23.86956965,0.067010893,0.932989107,0.928447674,0
6/18/2010,0.003773662,0.003787863,-0.006619432,0.021916014,0.002806313,0.015533405,0.02458751,0.011273003,0.023630589,0.004732626,0.011896312,0.005652386,0.009045531,-0.00610766,-0.006663494,59.1908744,1.264017,0.254843,0.511154716,20.71198057,129.5291066,20.5361878,20.9006846,21.51691227,22.77654674,0.082524008,0.917475992,0.918539353,0
6/21/2010,0.00094116,0.003773662,0.003787863,-0.006619432,0.000927967,0.009787902,0.022514994,0.031569099,0.018254591,0.002806313,0.004732626,0.011896312,0.005652386,-0.015910576,-0.00610766,59.41327497,1.508665,0.366972,0.500855951,20.89001072,121.9620449,20.64882795,21.00883472,21.67131834,22.0144635,0.135746062,0.864253938,0.916602168,1
6/22/2010,-0.0108774,0.00094116,0.003773662,0.003787863,0.017749189,0.002781594,0.011641529,0.024368621,0.033422726,0.000927967,0.002806313,0.004732626,0.011896312,-0.010898016,-0.015910576,55.65674168,1.406728,0.621815,0.509495883,21.08577193,97.01198033,20.7686037,21.08392815,21.77418368,20.8651431,0.253333438,0.746666562,0.887259205,0
6/23/2010,0.015101807,-0.0108774,0.00094116,0.003773662,0.01125714,0.010314159,-0.004653436,0.004206499,0.016933591,0.017749189,0.000927967,0.002806313,0.004732626,-0.008526852,-0.010898016,59.49407976,1.549441,0.428135,0.503684391,21.27228734,95.15184382,20.8802245,21.17868094,21.85878524,19.79791702,0.111110675,0.888889325,0.860325039,0
6/24/2010,0.01117849,0.015101807,-0.0108774,0.00094116,0.005989474,0.026531705,0.025588724,0.010621129,0.019481064,0.01125714,0.017749189,0.000927967,0.002806313,-0.016305893,-0.008526852,62.14028502,0.988789,0.489296,0.502656649,21.42149968,116.4150626,21.00203905,21.28610299,21.94148487,19.42069905,0.07437968,0.92562032,0.843264725,0
6/25/2010,0.003237008,0.01117849,0.015101807,-0.0108774,0.002287789,0.0110296,0.031571831,0.03062885,0.015661255,0.005989474,0.01125714,0.017749189,0.000927967,-0.013373466,-0.016305893,62.90154734,1.04995,0.346584,0.491508603,21.59093077,118.3905562,21.0820595,21.38871946,22.02694342,19.26427521,0.086956151,0.913043849,0.865393281,0
6/28/2010,0.016483868,0.003237008,0.01117849,0.015101807,0.014081538,0.015454803,0.024196614,0.044738845,0.043795864,0.002287789,0.005989474,0.01125714,0.017749189,-0.004125602,-0.013373466,66.61898463,1.284403,0.519876,0.493534845,21.76201266,135.2022797,21.1799188,21.51866465,22.14678594,19.60785736,0.063024711,0.936975289,0.896041018,1
6/29/2010,-0.028560293,0.016483868,0.003237008,0.01117849,0.000922113,-0.007346228,-0.005972962,0.002768848,0.02331108,0.014081538,0.002287789,0.005989474,0.01125714,-0.017683066,-0.004125602,56.17823564,0.183485,0.733946,0.510707071,22.599388,70.78130786,21.2390421,21.57909848,22.20515723,18.80922543,0.411765292,0.588234708,0.882382978,0
6/30/2010,-0.034707567,-0.028560293,0.016483868,0.003237008,0.002374715,-0.028065417,-0.036333758,-0.034960493,-0.026218682,0.000922113,0.014081538,0.002287789,0.005989474,-0.018719072,-0.017683066,46.86506306,-0.417942,0.774719,0.529565066,22.599388,-10.50833313,21.2721715,21.56303114,22.13418377,18.10426566,0.824176701,0.175823299,0.768325178,0
7/1/2010,0.02248361,-0.034707567,-0.028560293,0.016483868,0.018095739,0.007579434,-0.022860698,-0.031129039,-0.029755773,0.002374715,0.000922113,0.014081538,0.002287789,-0.004334264,-0.018719072,52.34298568,-0.020388,0.530074,0.529601418,22.53700268,13.00420683,21.3093783,21.58943747,22.02714796,17.23220454,0.673203247,0.326796753,0.581126878,1
7/2/2010,-0.00807411,0.02248361,-0.034707567,-0.028560293,0.010021592,0.011941819,0.001425515,-0.029014617,-0.037282958,0.018095739,0.002374715,0.000922113,0.014081538,-0.006737248,-0.004334264,50.32215797,-0.275231,0.438327,0.523081817,22.47711277,-6.359537638,21.3588176,21.5957963,21.88644963,16.44077387,0.784314002,0.215685998,0.390021567,0
7/6/2010,0.007601039,-0.00807411,0.02248361,-0.034707567,0.010309326,0.028370662,0.030290888,0.019774584,-0.010665548,0.010021592,0.018095739,0.002374715,0.000922113,-0.006616304,-0.006737248,52.19293907,-0.132518,0.489296,0.520668544,22.41961846,32.7651789,21.42762495,21.61297996,21.76579245,15.60654133,0.679738118,0.320261882,0.296878383,0
7/7/2010,0.030757323,0.007601039,-0.00807411,0.02248361,0.023672415,0.026494661,0.044555996,0.046476223,0.035959919,0.010309326,0.010021592,0.018095739,0.002374715,-0.001410104,-0.006616304,59.04434713,0.77472,0.682975,0.532261862,22.36442392,94.81392291,21.53669735,21.6876851,21.74571043,15.44675573,0.248365481,0.751634519,0.318737009,0
7/8/2010,0.005948231,0.030757323,0.007601039,-0.00807411,0.004114197,0.0291619,0.031984146,0.050045482,0.051965708,0.023672415,0.010309326,0.010021592,0.018095739,-0.00827975,-0.001410104,60.25264502,0.581037,0.275228,0.513902301,22.344545,132.9688587,21.64322125,21.76462298,21.79780132,15.4982194,0.163399338,0.836600662,0.450980455,1
7/9/2010,-0.003198462,0.005948231,0.030757323,0.007601039,0.002748554,0.001373265,0.026420969,0.029243215,0.047304551,0.004114197,0.023672415,0.010309326,0.010021592,-0.005981071,-0.00827975,59.23919118,0.265035,0.25484,0.495397851,22.344545,112.9196848,21.70591245,21.8246201,21.8874117,15.5460071,0.209149845,0.790850155,0.619462755,0
7/12/2010,-0.005047063,-0.003198462,0.005948231,0.030757323,0.012451192,0.000917129,-0.00045816,0.024589544,0.02741179,0.002748554,0.004114197,0.023672415,0.010309326,-0.000928534,-0.005981071,57.59958604,0.081548,0.326198,0.483312147,22.2923534,81.60291794,21.76248735,21.86796748,21.97722774,15.24298067,0.281045605,0.718954395,0.737109735,0
7/13/2010,0.026329325,-0.005047063,-0.003198462,0.005948231,0.009414987,0.039131405,0.027597342,0.026222054,0.051269757,0.012451192,0.002748554,0.004114197,0.023672415,-0.002254819,-0.000928534,63.35829292,0.305811,0.682976,0.497573851,21.039755,183.2073629,21.84199805,21.96223488,22.11710997,15.97319523,0.050846293,0.949153707,0.798272089,0
7/14/2010,0.00223762,0.026329325,-0.005047063,-0.003198462,0.008948535,0.011198326,0.040914744,0.029380681,0.028005392,0.009414987,0.012451192,0.002748554,0.004114197,-0.004956104,-0.002254819,63.81455143,0.988789,0.316003,0.484604504,21.039755,159.6967703,21.90061175,22.05378392,22.29961162,16.71260229,0.044198116,0.955801884,0.825474828,0
7/15/2010,0.008457654,0.00223762,0.026329325,-0.005047063,0.004432727,0.016050256,0.018300046,0.048016465,0.036482402,0.008948535,0.009414987,0.012451192,0.002748554,-0.01071916,-0.004956104,65.56906205,1.926608,0.346587,0.474746111,21.11355724,163.3085766,21.97604505,22.15819642,22.52264222,17.64807434,0.025380498,0.974619502,0.884715926,1
7/16/2010,-0.020600894,0.008457654,0.00223762,0.026329325,0.000444206,0.000444206,0.012061735,0.014311525,0.044027944,0.004432727,0.008948535,0.009414987,0.012451192,-0.023371836,-0.01071916,58.210188,0.978594,0.581042,0.482338675,21.22961847,102.720959,22.02395535,22.2107666,22.69480128,17.75794861,0.258883772,0.741116228,0.908335855,0
7/19/2010,0.005415169,-0.020600894,0.008457654,0.00223762,0.004949414,-0.010270168,-0.010270168,0.001347361,0.003597151,0.000444206,0.004432727,0.008948535,0.009414987,-0.010884447,-0.023371836,59.48752962,1.27421,0.356779,0.473370127,21.33871602,83.13980417,22.0739043,22.27042381,22.81640037,17.70218412,0.197970178,0.802029822,0.896542029,1
7/20/2010,-0.002252743,0.005415169,-0.020600894,0.008457654,0.025987296,0.002252743,-0.01296684,-0.01296684,-0.001349311,0.004949414,0.000444206,0.004432727,0.008948535,-0.001849297,-0.010884447,58.68267553,1.060142,0.621814,0.48397326,21.44126772,53.96422202,22.1202855,22.32046988,22.88085429,16.84648253,0.223350676,0.776649324,0.834344282,0
7/21/2010,0.002252743,-0.002252743,0.005415169,-0.020600894,0.000890104,0.037620552,0.013885998,-0.001333585,-0.001333585,0.025987296,0.004949414,0.000444206,0.004432727,-0.012094153,-0.001849297,59.27604588,0.438327,0.316004,0.471975456,21.53766631,93.32234419,22.18093785,22.37095278,22.9020384,16.57480909,0.205263837,0.794736163,0.801219582,0
7/22/2010,0.024890214,0.002252743,-0.002252743,0.005415169,0.008779619,0.018527237,0.055257685,0.031523132,0.016303549,0.000890104,0.025987296,0.004949414,0.000444206,-0.001765281,-0.012094153,65.28876044,0.876658,0.672783,0.486318852,21.62828099,150.0130035,22.2538226,22.47002565,22.96343646,17.03053644,0.046082599,0.953917401,0.802057063,0
7/23/2010,0.01999192,0.024890214,0.002252743,-0.002252743,0.005156859,0.028256556,0.038004174,0.074734622,0.051000069,0.008779619,0.000890104,0.025987296,0.004949414,-0.00821982,-0.001765281,69.29863622,1.41692,0.560652,0.491628363,21.76386964,181.1894485,22.33792035,22.60681502,23.09850032,18.121484,0.040178945,0.959821055,0.845243646,0
7/26/2010,0.011125587,0.01999192,0.024890214,0.002252743,0.002966742,0.017933889,0.041033586,0.050781204,0.087511652,0.005156859,0.008779619,0.000890104,0.025987296,-0.007241755,-0.00821982,71.31565924,1.794089,0.397555,0.484908837,21.96566817,187.3265558,22.4317022,22.7608368,23.30145252,19.52200118,0.054851977,0.945148023,0.899184887,0
7/27/2010,0.002974306,0.011125587,0.01999192,0.024890214,0.001271454,0.002119976,0.017087123,0.040186819,0.049934438,0.002966742,0.005156859,0.008779619,0.000890104,-0.013663758,-0.007241755,71.85183879,1.27421,0.356779,0.475756706,22.22030791,154.37839,22.51070325,22.91272278,23.53231702,20.46783924,0.028570921,0.971429079,0.938195473,1
7/28/2010,-0.017116496,0.002974306,0.011125587,0.01999192,0.004709943,-0.00723559,-0.006387069,0.008580078,0.031679775,0.001271454,0.002966742,0.005156859,0.008779619,-0.007322861,-0.013663758,64.43934027,0.815492,0.448523,0.473811441,22.44439088,114.580858,22.6009173,23.01825152,23.70835035,20.99172657,0.219048402,0.780951598,0.93697926,0
7/29/2010,0.014567604,-0.017116496,0.002974306,0.011125587,0.006759684,0.019129187,0.007183654,0.008032175,0.022999322,0.004709943,0.001271454,0.002966742,0.005156859,-0.016239638,-0.007322861,67.50772515,0.968399,0.591235,0.482198838,22.6415839,128.2484422,22.74566765,23.14819673,23.86402377,21.96931149,0.108107965,0.891892035,0.913133285,1
7/30/2010,-0.001276949,0.014567604,-0.017116496,0.002974306,0.016606704,0.003807953,0.016177456,0.004231923,0.005080445,0.006759684,0.004709943,0.001271454,0.002966742,-0.001718964,-0.016239638,66.95869085,1.406727,0.438328,0.479065207,22.86116075,110.9213958,22.8649337,23.26144352,23.99606489,22.87706891,0.126168948,0.873831052,0.876497344,0
8/2/2010,0.019819332,-0.001276949,0.014567604,-0.017116496,0.00624359,0.034187753,0.021389002,0.033758505,0.021812972,0.016606704,0.006759684,0.004709943,0.001271454,-0.005862601,-0.001718964,70.94523727,1.763506,0.63201,0.489989835,23.04999685,139.6239297,23.0168195,23.4089605,24.15430015,24.28015355,0.060241657,0.939758343,0.877380981,1
8/3/2010,-0.007543992,0.019819332,-0.001276949,0.014567604,0.001262849,-0.007543992,0.020400171,0.00760142,0.019970923,0.00624359,0.016606704,0.006759684,0.004709943,-0.008460345,-0.005862601,67.5822252,1.630989,0.41794,0.484843418,23.29268039,100.9900801,23.15137605,23.52453741,24.30087898,24.80182404,0.132530306,0.867469694,0.881468356,0
