Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
10/20/2000,0.069209979,0.063887288,-0.052421107,0.023334369,0.057603429,0.137646135,0.135911553,0.091836622,0.101836683,0.067139279,0,0.031022874,0.005012496,-0.00160385,-0.003478336,48.00177871,-3.71341,3.422161,3.175727214,40.629097,-11.93359704,47.9685459,46.037988,42.30007895,14.75535349,0.337748224,0.662251776,0.263719893,4
10/27/2000,0.01807274,0.069209979,0.063887288,-0.052421107,0.037683454,0.080042706,0.160085412,0.15835083,0.1142759,0.057603429,0.067139279,0,0.031022874,-0.007710138,-0.00160385,49.58373892,0.218434,2.184361,3.104915342,40.629097,17.98941786,47.6772978,46.115654,43.1738402,13.77843019,0.258278193,0.741721807,0.405872373,4
10/31/2000,0.016284614,0.01807274,0.069209979,0.063887288,0.019245618,0.046520016,0.088879267,0.168921973,0.167187391,0.037683454,0.057603429,0.067139279,0,-0.009009029,-0.007710138,51.05376163,4.951217,1.383427,2.981951889,40.97276964,44.44445198,47.40061225,46.29733726,44.48623534,12.98212961,0.185430406,0.814569594,0.571744003,1
11/7/2000,-0.1536613,0.016284614,0.01807274,0.069209979,0.03436769,-0.122277358,-0.095002961,-0.052643709,0.027398997,0.019245618,0.037683454,0.057603429,0.067139279,-0.005258581,-0.009009029,39.98271217,-2.184361,8.154945,3.351451397,41.430027,-97.84354091,46.78899155,45.83272743,45.16303377,13.40113861,0.827814538,0.172185462,0.635761634,4
11/14/2000,0.048463907,-0.1536613,0.016284614,0.01807274,0.033006343,0.074107972,-0.082537076,-0.055262679,-0.012903427,0.03436769,0.019245618,0.037683454,0.057603429,-0.018628774,-0.005258581,43.8995702,1.092179,2.329983,3.278489368,41.430027,-52.47056392,46.3484789,45.6274668,45.51172419,13.32830322,0.556451785,0.443548215,0.597480368,4
11/21/2000,-0.088644057,0.048463907,-0.1536613,0.016284614,0.021391214,-0.049881293,-0.008779663,-0.165424712,-0.138150314,0.033006343,0.03436769,0.019245618,0.037683454,-0.005420092,-0.018628774,38.98636639,-2.329987,4.441532,3.361563842,49.657784,-121.5780809,45.8788414,45.10356691,45.19515862,13.72732948,0.930769344,0.069230656,0.427082718,4
11/24/2000,0.033307271,-0.088644057,0.048463907,-0.1536613,0.006920443,0.044060013,-0.027212494,0.013889136,-0.142755912,0.021391214,0.033006343,0.03436769,0.019245618,-0.012227275,-0.005420092,41.56002139,-0.946556,1.383431,3.220268639,49.657784,-84.94483083,45.55846865,44.75614973,44.62113193,13.83740191,0.784615196,0.215384804,0.315936809,1
11/29/2000,-0.040462838,0.033307271,-0.088644057,0.048463907,0.00887327,-0.017513558,0.019626013,-0.051646494,-0.010544865,0.006920443,0.021391214,0.033006343,0.03436769,-0.017986072,-0.012227275,39.39377073,-3.640598,2.11155,3.14107445,49.27916156,-111.7992331,45.1507216,44.27975138,43.83148429,14.2042396,0.954198164,0.045801836,0.193727256,2
12/1/2000,0.037008556,-0.040462838,0.033307271,-0.088644057,0.03767569,0.058840526,0.032453698,0.069593269,-0.001679239,0.00887327,0.006920443,0.021391214,0.033006343,-0.001746701,-0.017986072,42.34850913,0.145622,2.766853,3.114344347,48.72957653,-62.04356639,44.7939427,43.9878098,43.08221726,13.94564798,0.793893151,0.206106849,0.169541607,1
12/6/2000,0.055523114,0.037008556,-0.040462838,0.033307271,0.006483005,0.077219602,0.098384438,0.07199761,0.109137181,0.03767569,0.00887327,0.006920443,0.021391214,-0.011447431,-0.001746701,46.74253515,-0.218438,2.985294,3.105126465,48.21296659,4.682152007,44.6956465,43.95868497,42.67840379,13.23847702,0.541984676,0.458015324,0.167514977,2
12/11/2000,0.038528018,0.055523114,0.037008556,-0.040462838,0.018809268,0.046076393,0.116812991,0.137977827,0.111590999,0.006483005,0.03767569,0.00887327,0.006920443,-0.003169618,-0.011447431,49.74261963,-1.674678,2.402794,3.05495986,47.72735326,70.82160255,44.4262421,44.10534902,42.6995538,12.46621443,0.358778693,0.641221307,0.275840109,2
12/15/2000,-0.056695345,0.038528018,0.055523114,0.037008556,0.006568168,-0.033792457,-0.006525331,0.064211266,0.085376103,0.018809268,0.006483005,0.03767569,0.00887327,-0.021649472,-0.003169618,45.69958907,-5.09684,2.985291,3.049983513,47.27087672,-6.810247603,44.1823218,44.03496396,42.77300548,12.04609079,0.625954238,0.374045762,0.387616654,3
12/22/2000,-0.085194848,-0.056695345,0.038528018,0.055523114,0.01626052,-0.084169804,-0.124530429,-0.097263303,-0.026526706,0.006568168,0.018809268,0.006483005,0.03767569,-0.012832465,-0.021649472,40.71074284,-9.465561,4.223095,3.133777191,46.84178878,-130.4608916,43.9566046,43.64802008,42.48772411,12.45921522,0.935714384,0.064285616,0.428686506,4
12/27/2000,0.016201975,-0.085194848,-0.056695345,0.038528018,0.01418466,0.034022952,-0.066407372,-0.106767997,-0.079500871,0.01626052,0.006568168,0.018809268,0.006483005,-0.00716849,-0.012832465,41.96393281,-1.74749,1.237805,2.998350606,46.251574,-91.69767483,43.76001205,43.34498335,42.08024467,12.6381074,0.87142867,0.12857133,0.346637532,1
