Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peakheight
10/30/2000,0.010515344,-0.004219416,0.009518845,0,0.01252626,0.025211419,0.024148155,0.042379223,0.028408012,0.009528923,0.011621895,0.023530497,0.010615811,0,-0.008547061,57.77680765,1.625,1.125,1.239939368,56.26,122.4271585,58.71875,58.63452381,58.63030844,10.21061561,0.121212121,0.878787879,0.846602244,32.48
11/6/2000,0.005373468,0.004319661,-0.003241494,-0.004305712,0.007458745,0.019293203,0.013896536,0.021460051,0.01713104,0.004319661,0.004296462,0.008639363,0.005385043,-0.003213715,-0.007604599,50.19572762,0.25,0.875,1.20828165,57.3125,16.14497529,58.409375,58.38154762,58.50667478,11.51184921,0.46969697,0.53030303,0.444444444,31.0425
11/8/2000,0.041829154,-0.02166932,0.005373468,0.004319661,0.00732604,0.032859342,0.025344546,0.037179003,0.031782336,0.003227544,0.007458745,0.004319661,0.004296462,-0.008438869,-0.016295852,55.93835927,0.6875,2.875,1.330099994,60.25,126.8556005,58.33125,58.36845238,58.2198566,11.15506162,0.181818182,0.818181818,0.462962963,32.23
11/14/2000,0.02139119,-0.020332429,-0.008438869,0,0.022164496,0.023232301,0.017904638,0.002089865,0.006282743,0.009569451,0.008465659,0.007295499,0.00732604,-0.009651549,-0.012903405,53.13469437,0.875,2.0625,1.348911871,59.9425,52.07875324,58.453125,58.53630952,58.55893128,9.281681555,0.37254902,0.62745098,0.585462468,31.7925
11/21/2000,0.012807005,0.004305712,0.014122994,-0.024852711,0.002109705,0.022377066,0.037578227,0.031035129,0.014862269,0.007514797,0.022715958,0.007579896,0.007458745,-0.02026736,-0.004319661,52.94473338,1.875,1.3125,1.293630161,59.4512872,32.02328967,58.496875,58.39196429,58.25897457,8.044503211,0.4,0.6,0.29664488,31.6675
11/27/2000,0.003189795,0.011783746,-0.01603455,0.012807005,0.00836825,0.025317808,0.026386755,0.013634191,0.033901552,0.007450806,0.002136753,0.002109705,0.007514797,-0.016949558,-0.003210276,52.56105657,-0.125,1.5,1.278213544,57.0625,77.33333333,58.409375,58.40982143,58.3056737,8.157490611,0.42,0.58,0.453333333,31.605
11/29/2000,0.029397871,-0.040070331,0.003189795,0.011783746,0.023733584,-0.006376217,-0.014815086,0.002134473,0.00320342,0.005282632,0.00836825,0.007450806,0.002136753,-0.001092299,-0.043296806,49.97316995,-0.8125,2.0625,1.435997903,60,-36.08665793,58.253125,58.23392857,58.07489177,7.756155168,0.525423729,0.474576271,0.398719397,30.98
12/5/2000,0.009766762,0.025401697,-0.025401697,-0.016225342,0.018289913,0.041355186,0.035815005,0.006417134,0.023733584,0.026317308,0.005509656,0.003213715,0.023733584,0,-0.001111729,49.63260766,-0.3125,1.3125,1.45784728,59.24101516,-15.16339869,58.071875,57.82232143,57.20588745,8.2710155,0.478873239,0.521126761,0.273332083,30.605
12/14/2000,0.011847204,0.0263462,0.032789823,-0.004587164,0.012820688,0.019293203,0.073781388,0.091072885,0.069220377,0.010764367,0.038121208,0.011560822,0.003407158,0,-0.011976191,54.571298,1.0625,1.1875,1.584300532,53.4375,70.68136839,57.103125,56.70803571,55.41424242,12.26107256,0.247619048,0.752380952,0.417280526,31.105
12/20/2000,0.017074974,-0.033863281,-0.014325314,-0.021645867,0.022599832,0.026034294,0.003357586,-0.036208015,-0.038360868,0.003434462,0.012256421,0,0.012820688,-0.001143511,-0.010374733,44.69048619,0.4375,1.5,1.648480321,53.9375,-66.1357942,56.65625,56.24970238,56.07326299,12.39740507,0.643678161,0.356321839,0.47978277,28.105
12/28/2000,0.025628144,0.009070357,0.001139601,0.014934224,0.00659343,0.035678255,0.050544166,0.058641376,0.039089287,0.013528955,0.022780028,0.019552089,0.001138304,-0.002207506,-0.003411032,51.83666252,-0.875,1.6875,1.531533464,58.4781,49.81852242,55.93125,55.71964286,55.06284091,11.67937259,0.379310345,0.620689655,0.303959132,29.5425
1/11/2001,0.012979533,0.013150219,0.00240964,0,0.003478264,0.024605811,0.057158414,0.032944156,0.047402239,0.004733737,0.021819047,0.005963047,0.013261195,-0.015213869,-0.007142888,43.2239485,-2.0625,1.375,1.460197137,55.44746216,-55.82714325,54.775,53.91904762,52.17471591,14.68834985,0.612244898,0.387755102,0.176556434,26.0425
1/16/2001,0.011778699,-0.010607053,0.012979533,0.013150219,0.00821119,0.015303418,-0.005824128,0.015303418,0.047856021,0.008269391,0.003478264,0.004733737,0.021819047,-0.003539827,-0.009535233,44.364255,-2.625,0.75,1.387236307,54.59056935,-47.51131222,54.278125,53.61636905,51.92708333,14.5688378,0.602040816,0.397959184,0.318594104,26.105
1/18/2001,0.026098753,-0.026098753,0.011778699,-0.010607053,0.007050558,0.004694844,0.005872007,0.012964236,-0.008163311,0.004694844,0.00821119,0.008269391,0.003478264,-0.002361276,-0.025016194,45.96390891,-1.4375,1.375,1.397986917,53.89648617,-33.93393393,53.875,53.33779762,51.95598485,15.2750961,0.602040816,0.397959184,0.324263039,26.105
1/23/2001,0.012948974,0,-0.011778699,0.026098753,0.005844552,0.04043357,0.012903405,0.011723464,0.00936775,0.03106582,0.005885832,0.007050558,0.004694844,-0.00942292,0,47.07276135,1.625,0.875,1.362724037,50.9375,-17.09926791,53.63125,53.11041667,52.52282197,17.34705664,0.555555556,0.444444444,0.32668311,26.1675
1/26/2001,0.015339534,0.011961865,-0.028471674,0.012948974,0.022236141,0.038942974,0.035339366,0.012813221,0.047402239,0.011961865,0.005977304,0.005844552,0.03106582,-0.003556613,-0.007246409,48.17707064,0.0625,1.4375,1.364009552,51.1482,2.926115582,53.271875,52.86130952,52.69721861,18.95265227,0.204081633,0.795918367,0.447876305,26.105
2/1/2001,0.016232916,0.007640858,0.00654102,-0.029759271,0.002053599,0.030486145,0.029525195,0.018635796,0.015174209,0.014885828,0.008416251,0.004549733,0.022236141,-0.007691624,-0.009854162,49.80936979,0.035,1.07,1.327175712,51.5,111.2123356,52.5928751,52.6836073,52.52952534,18.79585746,0.236,0.764,0.416635171,26.14
2/5/2001,0.026231623,-0.006763148,0.016232916,0.007640858,0.008048297,0.025275749,0.025462649,0.053895195,0.052934246,0.004288251,0.002053599,0.014885828,0.008416251,-0.000551171,-0.016199262,54.47813321,1.709999,1.84,1.348074976,51.791,216.9565323,52.7715,52.90055948,52.86799275,17.27960591,0.126843695,0.873156305,0.611683945,27.189999
