Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,trough
8/8/2005,0.031717552,-0.008600814,-0.016982707,0.022266735,0.004178087,0.028299206,0.021394657,0.009344389,0.046275689,0.004936657,0.003597682,0.008381771,0.015664376,-0.003225745,-0.0119483,70.47688937,1.869999,1.08,0.566098849,29.950001,149.4353947,29.16900015,29.69147655,30.6331881,26.267547,0.035714286,0.964285714,0.849549698,0
8/9/2005,0.005776653,0.031717552,-0.008600814,-0.016982707,0.00727046,0.022293949,0.046415067,0.039510519,0.027460251,0.004178087,0.004936657,0.003597682,0.008381771,-0.009563382,-0.003225745,71.50119025,2.139999,0.68,0.574234645,30.1960008,154.0364832,29.3165002,29.88966701,30.84172946,27.34043765,0.173611171,0.826388829,0.828097503,0
8/10/2005,0.003513851,0.005776653,0.031717552,-0.008600814,0.014617387,0.005694447,0.020717936,0.044839054,0.037934506,0.00727046,0.004178087,0.004936657,0.003597682,0,-0.009563382,72.13739364,2.08,0.460001,0.566075099,30.53788062,138.0669597,29.48450025,30.08428613,31.07529604,28.33669325,0.135416366,0.864583634,0.85084608,0
8/11/2005,0.034167247,0.003513851,0.005776653,0.031717552,0.021773831,0.039540764,0.030617824,0.045641313,0.069762431,0.014617387,0.00727046,0.004178087,0.004936657,-0.001258622,0,77.49791039,3,1.139999,0.607069663,30.80454689,166.1360434,29.71700035,30.36671478,31.41563891,29.83864238,0.013773833,0.986226167,0.872188213,0
8/12/2005,0.001539615,0.034167247,0.003513851,0.005776653,0.001231558,0.021773831,0.039540764,0.030617824,0.045641313,0.021773831,0.014617387,0.00727046,0.004178087,-0.014272628,-0.001258622,77.70975589,2.879999,0.5,0.59942183,31.21145563,149.8164611,29.95850035,30.63176236,31.78898477,31.23330943,0,1,0.909251845,0
8/15/2005,-0.006482474,0.001539615,0.034167247,0.003513851,0.001229665,0.002768807,0.02331108,0.041078013,0.032155073,0.001231558,0.021773831,0.014617387,0.00727046,-0.008339693,-0.014272628,74.53579286,2.75,0.309997,0.578748628,31.52070628,134.5408919,30.1845004,30.85381004,32.12819477,32.56406263,0.072221707,0.927778293,0.938001432,0
8/16/2005,-0.021917001,-0.006482474,0.001539615,0.034167247,0.00756624,-0.020824312,-0.01928517,0.001257103,0.019024036,0.001229665,0.001231558,0.021773831,0.014617387,-0.005076121,-0.008339693,65.00480539,1.389999,0.85,0.598123726,32.549999,79.78021796,30.38200045,30.98766715,32.3280216,32.24358628,0.288287988,0.711712012,0.933811618,0
8/17/2005,-0.025325957,-0.021917001,-0.006482474,0.001539615,0.001933581,-0.017236335,-0.045626887,-0.044087746,-0.023545473,0.00756624,0.001229665,0.001231558,0.021773831,-0.012333782,-0.005076121,56.26111062,-0.08,0.969999,0.624686246,32.549999,23.14305299,30.49000045,31.02747653,32.31546258,30.68095086,0.557325018,0.442674982,0.848406672,0
8/18/2005,-0.012743156,-0.025325957,-0.021917001,-0.006482474,0.006251081,-0.016588443,-0.03575836,-0.064148912,-0.06260977,0.001933581,0.00756624,0.001229665,0.001231558,-0.000990556,-0.012333782,52.50635293,0.049999,0.529999,0.617922871,32.47279908,-11.07705941,30.54900045,31.01985744,32.12610011,28.75879195,0.681528561,0.318471439,0.688279336,1
8/19/2005,0.025005362,-0.012743156,-0.025325957,-0.021917001,0.007403832,0.028629184,0.005789659,-0.013380257,-0.041770809,0.006251081,0.001933581,0.00756624,0.001229665,-0.000646445,-0.000990556,58.408263,1.08,0.77,0.628785523,32.34063114,34.4472881,30.63200045,31.07995264,31.91809091,27.74786595,0.485815421,0.514184579,0.53670608,0
8/22/2005,0.034670949,0.025005362,-0.012743156,-0.025325957,0.014879382,0.048867058,0.07009241,0.047252885,0.028082969,0.007403832,0.006251081,0.001933581,0.00756624,0,-0.000646445,65.08359458,1.209999,1.32,0.678157986,30.27,109.4183805,30.78600035,31.23690488,31.83609679,27.95765879,0.103846234,0.896153766,0.497444358,0
8/23/2005,-0.023508307,0.034670949,0.025005362,-0.012743156,0.000940323,-0.003127935,0.030859741,0.052085093,0.029245568,0.014879382,0.007403832,0.006251081,0.001933581,-0.014529599,0,58.22227774,0.280001,0.849999,0.690432344,30.27,56.83698412,30.90700035,31.30776209,31.77395653,27.37672795,0.392307225,0.607692775,0.558019101,0
8/24/2005,-0.032229666,-0.023508307,0.034670949,0.025005362,0.009447896,-0.033479901,-0.037548159,-0.003560483,0.017664869,0.000940323,0.014879382,0.007403832,0.006251081,-0.003278626,-0.014529599,50.56750888,-0.83,1.08,0.718258605,30.3592,-32.08265388,30.96950035,31.27185739,31.60962504,25.72963606,0.776922905,0.223077095,0.60819606,1
8/25/2005,0.006529537,-0.032229666,-0.023508307,0.034670949,0.002264339,0.013008379,-0.029919418,-0.033987676,0,0.009447896,0.000940323,0.014879382,0.007403832,-0.006497716,-0.003278626,51.92876754,-1.720001,0.42,0.696954419,30.444832,-24.55971643,31.0335003,31.24904783,31.38136278,24.30546391,0.798245526,0.201754474,0.530831011,0
8/26/2005,0.000325362,0.006529537,-0.032229666,-0.023508307,0.007439853,0.004845818,0.015589858,-0.027337939,-0.031406197,0.002264339,0.009447896,0.000940323,0.014879382,-0.005861235,-0.006497716,51.99994242,-1.76,0.41,0.676457675,30.52703872,-30.86984154,31.08950025,31.22109542,31.13210007,23.06322948,0.793859559,0.206140441,0.376713332,0
8/29/2005,0.000975451,0.000325362,0.006529537,-0.032229666,0.007159126,0.001297891,-0.001296144,0.009447896,-0.033479901,0.007439853,0.002264339,0.009447896,0.000940323,-0.002943583,-0.005861235,52.22845847,-1.520001,0.309999,0.650282055,30.530001,-49.016339,31.1510002,31.19066682,30.92644596,21.80101122,0.780701658,0.219298342,0.254521068,0
8/30/2005,0.000974468,0.000975451,0.000325362,0.006529537,0.006808293,0.010719609,0.004858374,0.002264339,0.013008379,0.007159126,0.007439853,0.002264339,0.009447896,-0.006200085,-0.002943583,52.47212371,-0.790001,0.400002,0.632404908,30.530001,-49.36988117,31.1810001,31.15723814,30.79492637,20.75324736,0.767544196,0.232455804,0.212895539,0
8/31/2005,0.016422846,0.000974468,0.000975451,0.000325362,0.018644063,0.021243155,0.02515447,0.019293235,0.0166992,0.006808293,0.007159126,0.007439853,0.002264339,-0.001623641,-0.006200085,56.53139517,0.51,0.63,0.632233129,30.549999,-4.916999398,31.2025001,31.16952375,30.77415781,20.2775517,0.543859888,0.456140112,0.243664678,0
9/1/2005,0.034220981,0.016422846,0.000974468,0.000975451,0.014290365,0.050611625,0.053210717,0.057122032,0.051260797,0.018644063,0.006808293,0.007159126,0.007439853,0,-0.001623641,63.67266477,1.990002,1.109999,0.666359263,30.62799904,109.2653981,31.30450015,31.28357155,30.93592719,20.78493835,0.065788187,0.934211813,0.354288508,0
9/2/2005,-0.009925639,0.034220981,0.016422846,0.000974468,0.010256563,0.011819765,0.048141024,0.050740116,0.054651431,0.014290365,0.018644063,0.006808293,0.007159126,-0.001563202,0,60.52876626,0.900002,0.440003,0.650190958,30.70287908,85.19920466,31.40350025,31.35742887,31.16171061,21.25608309,0.18833991,0.81166009,0.525857111,0
9/6/2005,-0.01729334,-0.009925639,0.034220981,0.016422846,0,-0.009731579,-0.008168377,0.028152883,0.030751974,0.010256563,0.014290365,0.018644063,0.006808293,-0.009190399,-0.001563202,55.46009328,-0.749998,0.670002,0.651606033,30.77476392,15.21165755,31.4265003,31.36947656,31.34662392,20.89111024,0.43497713,0.56502287,0.681746057,0
9/7/2005,-0.007640916,-0.01729334,-0.009925639,0.034220981,0.011067243,0.003149546,-0.006582033,-0.005018831,0.031302428,0,0.010256563,0.014290365,0.018644063,-0.005420067,-0.009190399,53.36026922,-0.24,0.519998,0.642205459,30.84377336,4.253323279,31.42850035,31.35647662,31.46417916,20.37004896,0.542600448,0.457399552,0.705221033,0
9/8/2005,-0.005447858,-0.007640916,-0.01729334,-0.009925639,0.008669215,-0.005420067,-0.013337765,-0.023069344,-0.021506142,0.011067243,0,0.010256563,0.014290365,-0.000322529,-0.005420067,51.86238864,0.59,0.290001,0.617047998,30.91002242,-31.41094013,31.41650035,31.32709573,31.50752739,19.49298553,0.673170572,0.326829428,0.610469904,1
9/9/2005,0.014039733,-0.005447858,-0.007640916,-0.01729334,0.011137744,0.018847387,0.004758106,-0.003159592,-0.012891171,0.008669215,0.011067243,0,0.010256563,-0.003205131,-0.000322529,55.35550877,0.829999,0.479999,0.607258783,30.97362153,8.79795539,31.37200025,31.34076227,31.55397925,19.04809387,0.458537297,0.541462703,0.501002894,0
9/12/2005,-0.008591875,0.014039733,-0.005447858,-0.007640916,0.009204921,0.012718772,0.020428415,0.006339134,-0.001578564,0.011137744,0.008669215,0.011067243,0,-0.005115101,-0.003205131,52.82246788,0.550001,0.449999,0.596025942,31.03467667,8.429702577,31.3115003,31.33295282,31.57548831,18.69310942,0.573603412,0.426396588,0.44107025,0
9/13/2005,-0.001919418,-0.008591875,0.014039733,-0.005447858,0.004138156,0.003819196,0.007333047,0.01504269,0.000953409,0.009204921,0.011137744,0.008669215,0.011067243,-0.004475743,-0.005115101,52.25026182,0.46,0.270001,0.572738446,31.0932896,6.295940834,31.25850025,31.32519089,31.56361333,18.363481,0.604060818,0.395939182,0.442686542,1
9/14/2005,0.018715852,-0.001919418,-0.008591875,0.014039733,0.019289136,0.01833174,0.018012779,0.021526631,0.029236274,0.004138156,0.009204921,0.011137744,0.008669215,0,-0.004475743,57.16408999,1.020001,0.7,0.581828557,31.14955802,63.69361026,31.27000025,31.37866705,31.5819829,18.60483664,0.317459763,0.682540237,0.462595911,0
9/15/2005,0.00564088,0.018715852,-0.001919418,-0.008591875,0.008099764,0.028640825,0.027683429,0.027364468,0.03087832,0.019289136,0.004138156,0.009204921,0.011137744,-0.003446596,0,58.56503512,0.690001,0.41,0.569555089,31.20357569,103.1506927,31.3300003,31.44819084,31.62719098,19.16538245,0.222221517,0.777778483,0.524992487,0
9/16/2005,0.032285633,0.00564088,0.018715852,-0.001919418,0.007264015,0.036546398,0.057087459,0.056130063,0.055811103,0.008099764,0.019289136,0.004138156,0.009204921,-0.003956694,-0.003446596,65.62708193,0.649997,1.16,0.611729725,31.25543267,210.8191852,31.46200025,31.61200024,31.80419977,20.56484177,0.041825491,0.958174509,0.642180793,0
9/19/2005,-0.001513975,0.032285633,0.00564088,0.018715852,0.009950391,0.012377637,0.041660021,0.062201081,0.061243685,0.007264015,0.008099764,0.019289136,0.004138156,-0.006079077,-0.003956694,65.05845882,0.919998,0.530003,0.605892102,31.36970671,177.3007787,31.55300025,31.7584764,32.06626835,22.00382555,0.118705627,0.881294373,0.765777611,0
9/20/2005,-0.011888541,-0.001513975,0.032285633,0.00564088,0.002112571,0.005138231,0.007565478,0.036847861,0.057388922,0.009950391,0.007264015,0.008099764,0.019289136,-0.016755884,-0.006079077,60.64458137,1.08,0.619999,0.606899737,31.52653033,135.0632484,31.56950035,31.85914314,32.32292629,22.85687531,0.281250171,0.718749829,0.843773256,0
9/21/2005,-0.004610489,-0.011888541,-0.001513975,0.032285633,0.011299525,-0.005149126,-0.002123465,0.000303781,0.029586165,0.002112571,0.009950391,0.007264015,0.008099764,-0.004309117,-0.016755884,58.98693989,1.169998,0.510002,0.599978471,31.67080806,100.0033429,31.61600025,31.94395254,32.53090798,23.39818526,0.373391525,0.626608475,0.822457639,1
9/22/2005,0.008894431,-0.004610489,-0.011888541,-0.001513975,0.001517221,0.012816745,-0.003631905,-0.000606244,0.001821002,0.011299525,0.002112571,0.009950391,0.007264015,-0.012528812,-0.004309117,61.19530081,1.629999,0.520001,0.594265794,31.80354358,100.9108905,31.7270002,32.05195251,32.70304776,23.95420261,0.248927683,0.751072317,0.764589112,0
9/23/2005,-0.005204298,0.008894431,-0.004610489,-0.011888541,0.00979512,-0.003041304,0.008258221,-0.00819043,-0.005164769,0.001517221,0.011299525,0.002112571,0.009950391,-0.009581189,-0.012528812,59.1835334,1.020003,0.630001,0.596818309,31.92566025,70.79221287,31.8195003,32.13319078,32.82083324,23.8246285,0.321888136,0.678111864,0.708763995,1
9/26/2005,0.027548282,-0.005204298,0.008894431,-0.004610489,0.014388708,0.032978335,0.020141911,0.031441436,0.014992785,0.00979512,0.001517221,0.011299525,0.002112571,-0.003023861,-0.009581189,65.68644278,2.200001,1.019996,0.627045287,32.03800759,135.7302622,31.9570004,32.29228618,32.99685221,24.54713634,0.042306186,0.957693814,0.726566808,0
9/27/2005,-0.008094812,0.027548282,-0.005204298,0.008894431,0.001201231,0.006020518,0.024610145,0.011773721,0.023073245,0.014388708,0.00979512,0.001517221,0.011299525,-0.008449024,-0.003023861,62.50450084,1.990001,0.490002,0.617256481,32.19420663,106.970754,32.07950045,32.41257195,33.16701662,25.17765117,0.146152805,0.853847195,0.770258169,1
9/28/2005,0.022914288,-0.008094812,0.027548282,-0.005204298,0.015326001,0.026976588,0.031795875,0.050385502,0.037549078,0.001201231,0.014388708,0.00979512,0.001517221,-0.000594058,-0.008449024,67.36042215,2.170002,0.969998,0.642452303,32.33478577,160.3037565,32.2390006,32.59452448,33.38751658,26.54884017,0.065788508,0.934211492,0.846920374,0
9/29/2005,0.007328187,0.022914288,-0.008094812,0.027548282,0.009078902,0.018538151,0.030188739,0.035008026,0.053597652,0.015326001,0.001201231,0.014388708,0.00979512,-0.006493588,-0.000594058,68.77438159,2.240002,0.529999,0.634419925,32.55741136,153.4731638,32.38550075,32.78509604,33.64688145,27.90944462,0.019353883,0.980646117,0.889345575,0
9/30/2005,-0.001753932,0.007328187,0.022914288,-0.008094812,0.009616801,0.014313023,0.023772272,0.03542286,0.040242146,0.009078902,0.015326001,0.001201231,0.014388708,-0.002932641,-0.006493588,68.01283982,1.130001,0.430001,0.619818573,32.80137363,141.994637,32.47450065,32.95600073,33.88907466,29.31780799,0.091743091,0.908256909,0.926396869,0
10/3/2005,-0.013549515,-0.001753932,0.007328187,0.022914288,0.003559719,-0.01118981,-0.006493588,0.002965661,0.014616248,0.009616801,0.009078902,0.015326001,0.001201231,-0.005961299,-0.002932641,62.31589857,0.720001,0.729999,0.627688603,33.06995385,85.24783769,32.5565006,33.07461981,34.05902796,29.38039122,0.240506013,0.759493987,0.915579593,0
10/4/2005,-0.009235906,-0.013549515,-0.001753932,0.007328187,0.004138463,0.007401958,-0.007347571,-0.002651349,0.0068079,0.003559719,0.009616801,0.009078902,0.015326001,-0.010720651,-0.005961299,58.74472779,0.799999,0.5,0.618567989,33.29556123,72.56262321,32.65050055,33.15590547,34.12514428,29.57220745,0.408397102,0.591602898,0.858985036,0
10/5/2005,-0.054749251,-0.009235906,-0.013549515,-0.001753932,0.001541989,-0.039576137,-0.036312642,-0.051062171,-0.046365949,0.004138463,0.003559719,0.009616801,0.009078902,-0.027853529,-0.010720651,43.37429697,-0.83,1.9,0.710098847,34.48,-66.88508243,32.66750045,33.05871485,33.9220565,27.95882112,0.959596296,0.040403704,0.699916822,0
10/6/2005,-0.014329142,-0.054749251,-0.009235906,-0.013549515,0.018815199,-0.00650267,-0.047620796,-0.044357301,-0.05910683,0.001541989,0.004138463,0.003559719,0.009616801,-0.024028066,-0.027853529,40.48999422,-1.57,1.349999,0.755806001,34.48,-107.6282738,32.6705004,32.91704814,33.4980882,27.13459995,0.906593407,0.093406593,0.486251953,0
10/7/2005,-0.006112292,-0.014329142,-0.054749251,-0.009235906,0.015129824,-0.009222549,-0.034540419,-0.075658545,-0.07239505,0.018815199,0.001541989,0.004138463,0.003559719,-0.000648962,-0.024028066,39.30164028,-1.590002,0.49,0.736819858,34.3344,-133.1169318,32.64200045,32.75700048,32.9402437,26.39831113,0.950953419,0.049046581,0.255530073,1
10/10/2005,0.009314376,-0.006112292,-0.014329142,-0.054749251,0.008611152,0.021181793,-0.00317058,-0.028488449,-0.069606575,0.015129824,0.018815199,0.001541989,0.004138463,-0.003851064,-0.000648962,42.09510966,-2.210001,0.5,0.719904154,34.12293594,-111.2477903,32.64150045,32.62728625,32.369905,25.44648415,0.871934095,0.128065905,0.130976572,0
10/11/2005,-0.006414422,0.009314376,-0.006112292,-0.014329142,0.008619303,0.007657983,0.020228624,-0.004123749,-0.029441619,0.008611152,0.015129824,0.018815199,0.001541989,-0.005143052,-0.003851064,40.70381403,-2.140001,0.429998,0.699196571,33.92415972,-117.9296233,32.63400045,32.47857192,31.84248105,24.64080387,0.926430265,0.073569735,0.078228686,0
10/12/2005,-0.009374531,-0.006414422,0.009314376,-0.006112292,0.005730675,0.009889983,0.008928663,0.021499304,-0.002853069,0.008619303,0.008611152,0.015129824,0.018815199,-0.026530188,-0.005143052,38.70617486,-3.200001,1,0.72068253,33.73731008,-129.2166693,32.5825005,32.30295292,31.34998147,24.46337916,0.927135427,0.072864573,0.088411279,0
10/13/2005,-0.020341941,-0.009374531,-0.006414422,0.009314376,0.017687729,-0.035422062,-0.031262754,-0.032224074,-0.019653433,0.005730675,0.008619303,0.008611152,0.015129824,-0.005063369,-0.026530188,34.77656693,-4.070002,1.240002,0.757776778,33.47832527,-169.8778017,32.4910005,32.07319097,30.85390438,25.14555074,0.874239174,0.125760826,0.088597507,1
10/14/2005,0.012843878,-0.020341941,-0.009374531,-0.006414422,0.020755118,0.032137899,-0.020971893,-0.016812585,-0.017773905,0.017687729,0.005730675,0.008619303,0.008611152,-0.006010035,-0.005063369,38.97360103,-3.620001,0.809999,0.761506937,33.08549265,-122.101765,32.3665005,31.88928607,30.4414445,25.10309242,0.795131887,0.204868113,0.10557654,0
10/17/2005,-0.002621201,0.012843878,-0.020341941,-0.009374531,0.00917735,0.020102802,0.031485583,-0.021624209,-0.0174649,0.020755118,0.017687729,0.005730675,0.008619303,-0.003959128,-0.006010035,38.42735898,-3.240001,0.4,0.735685013,32.73194328,-101.4594687,32.2405005,31.70961935,30.13043316,25.06366684,0.811358862,0.188641138,0.132773191,0
10/18/2005,-0.009228773,-0.002621201,0.012843878,-0.020341941,0.005594881,0.003287248,0.0142127,0.025595481,-0.027514311,0.00917735,0.020755118,0.017687729,0.005730675,-0.007619683,-0.003959128,36.49915064,-3.209999,0.41,0.712421798,32.41374885,-100.0132301,32.1200005,31.51528607,29.90447824,25.20174668,0.868153779,0.131846221,0.160902118,1
10/19/2005,0.000331005,-0.009228773,-0.002621201,0.012843878,0.02411366,-0.002643756,-0.004951388,0.005974064,0.017356844,0.005594881,0.00917735,0.020755118,0.017687729,-0.008852628,-0.007619683,36.62144237,-1.42,0.979999,0.731534455,32.12737387,-105.4130858,32.0075005,31.33338116,29.77495483,26.05294434,0.814885687,0.185114313,0.172247469,0
10/20/2005,-0.02683821,0.000331005,-0.009228773,-0.002621201,0.002632446,0.031038701,0.004281284,0.001973652,0.012899104,0.02411366,0.005594881,0.00917735,0.020755118,-0.034185635,-0.008852628,31.40908842,-1.77,1.1,0.757853422,31.780889,-102.5263514,31.8405005,31.08600016,29.62425742,26.48680548,0.963519329,0.036480671,0.153822039,1
10/21/2005,0.021195108,-0.02683821,0.000331005,-0.009228773,0.019035472,-0.003961709,0.024444545,-0.002312871,-0.004620503,0.002632446,0.02411366,0.005594881,0.00917735,-0.005409073,-0.034185635,38.79678679,-0.949999,0.82,0.762292464,31.47598232,-84.39163435,31.71350045,30.91452402,29.53309474,26.88967654,0.828326039,0.171673961,0.139145758,0
10/24/2005,0.018470149,0.021195108,-0.02683821,0.000331005,0.018107491,0.032833326,0.009836145,0.038242399,0.011484983,0.019035472,0.002632446,0.02411366,0.005594881,0,-0.005409073,44.51725071,-0.680001,0.609999,0.751414359,31.20766444,-55.20754683,31.56900035,30.80847636,29.55233245,26.52893139,0.57632412,0.42367588,0.153171185,0
10/25/2005,-0.009852329,0.018470149,0.021195108,-0.02683821,0.011443643,0.021689973,0.036415808,0.013418627,0.041824881,0.018107491,0.019035472,0.002632446,0.02411366,-0.008254959,0,42.23955106,-0.780001,0.6,0.740599048,30.97154471,-53.58713713,31.42300025,30.68761909,29.62170469,26.0069364,0.640678183,0.359321817,0.219974568,1
10/26/2005,0.021225352,-0.009852329,0.018470149,0.021195108,0.024360179,0.037752507,0.047998837,0.062724672,0.039727491,0.011443643,0.018107491,0.019035472,0.002632446,0,-0.008254959,48.39977359,0.16,1.280001,0.779127759,29.24,-10.52481886,31.2710002,30.64257154,29.80208353,24.26927415,0.269230342,0.730769658,0.344474392,0
10/27/2005,-0.01760153,0.021225352,-0.009852329,0.018470149,0,0.012254297,0.025646625,0.035892955,0.05061879,0.024360179,0.011443643,0.018107491,0.019035472,-0.028940469,0,44.18383919,0.24,0.890002,0.787047347,29.24,-34.02691044,31.0795001,30.56057152,29.97641041,23.28574101,0.5,0.5,0.450947832,1
10/28/2005,0.010467874,-0.01760153,0.021225352,-0.009852329,0.015008406,-0.010309434,0.001944863,0.015337191,0.025583521,0,0.024360179,0.011443643,0.018107491,-0.004943164,-0.028940469,47.12321844,0.170001,0.609999,0.774401037,29.3336,-27.25709321,30.9070001,30.5272858,30.15556543,22.42053451,0.363247863,0.636752137,0.552375625,0
10/31/2005,0.0103594,0.010467874,-0.01760153,0.021225352,0.007344724,0.032662564,0.007344724,0.019599021,0.032991349,0.015008406,0,0.024360179,0.011443643,-0.004819351,-0.004943164,49.96105349,0.569999,0.7,0.769086677,29.423456,38.68388874,30.7735,30.54090474,30.36355366,20.82145801,0.226496154,0.773503846,0.596429917,0
11/1/2005,0.010253278,0.0103594,0.010467874,-0.01760153,0.005063302,0.01526744,0.04058528,0.01526744,0.027521737,0.007344724,0.015008406,0,0.024360179,-0.007004199,-0.004819351,52.69516618,1.17,0.630001,0.759151986,29.50971776,97.36353562,30.67150005,30.59771436,30.60676494,19.66589697,0.12704877,0.87295123,0.673442777,0
11/2/2005,0.001274259,0.010253278,0.0103594,0.010467874,0.024422808,-0.000634719,0.009569419,0.034887259,0.009569419,0.005063302,0.007344724,0.015008406,0,0,-0.007004199,53.04055821,1.200001,0.76,0.759212558,29.63993469,76.32223884,30.6605001,30.66804769,30.86764808,18.6870914,0.110655738,0.889344262,0.747695837,0
11/3/2005,0.016419693,0.001274259,0.010253278,0.0103594,0.01154282,0.047643242,0.022585715,0.032789853,0.058107693,0.024422808,0.005063302,0.007344724,0.015008406,-0.002827967,0,57.39567098,2.52,0.830002,0.764268947,29.76233861,169.0359169,30.6980001,30.78895244,31.1708442,17.88048224,0.103333931,0.896666069,0.830885346,0
11/4/2005,-0.031496129,0.016419693,0.001274259,0.010253278,0,-0.007243049,0.028857373,0.003799846,0.014003984,0.01154282,0.024422808,0.005063302,0.007344724,-0.030811135,-0.002827967,48.22564404,0.9,1.25,0.798964022,29.96055168,49.82579377,30.69550015,30.81200014,31.35793349,17.36316814,0.433333378,0.566666622,0.838604206,1
11/7/2005,0.001937327,-0.031496129,0.016419693,0.001274259,0.006451635,-0.017214292,-0.024457341,0.011643081,-0.013414446,0,0.01154282,0.024422808,0.005063302,-0.012373977,-0.030811135,48.75995602,0.4,0.58,0.783323735,30.14290771,25.67897454,30.6815001,30.84100013,31.44696861,17.04638799,0.413333724,0.586666276,0.784626387,0
11/8/2005,0.005789659,0.001937327,-0.031496129,0.016419693,0.012179606,0.015733155,-0.007932772,-0.015175821,0.020924601,0.006451635,0,0.01154282,0.024422808,-0.005821491,-0.012373977,50.41328293,0.880001,0.559999,0.767371968,30.31067525,62.26897769,30.6865001,30.88847631,31.48265089,16.36795276,0.364261605,0.635738395,0.687971913,0
11/9/2005,-0.013886869,0.005789659,0.001937327,-0.031496129,0.011336089,0.001289043,0.004842592,-0.018823335,-0.026066384,0.012179606,0.006451635,0,0.01154282,-0.003589529,-0.005821491,46.54923567,-0.200001,0.59,0.754702542,30.46502139,16.79328054,30.68450005,30.89452392,31.43053876,16.00694659,0.543795953,0.456204047,0.613075442,0
11/10/2005,-0.002931121,-0.013886869,0.005789659,0.001937327,0.000645369,0.009724517,-0.000322529,0.003231021,-0.020434907,0.011336089,0.012179606,0.006451635,0,-0.020545317,-0.003589529,45.75868498,0.25,0.65,0.747223789,32.240002,-6.272730513,30.70900005,30.89219058,31.33231707,15.9379123,0.738318002,0.261681998,0.535700494,1
11/11/2005,0.024803977,-0.002931121,-0.013886869,0.005789659,0.025399244,0.016645711,0.025724859,0.015677813,0.019231362,0.000645369,0.011336089,0.012179606,0.006451635,-0.000325615,-0.020545317,53.09779396,0.7,0.84,0.753850661,32.240002,67.50559573,30.7525001,30.96085724,31.28279323,15.16586928,0.389423664,0.610576336,0.484521726,0
11/14/2005,-0.00862763,0.024803977,-0.002931121,-0.013886869,0.003803523,0.028885256,0.020131723,0.029210871,0.019163825,0.025399244,0.000645369,0.011336089,0.012179606,-0.016651073,-0.000325615,50.51668865,0.110001,0.640002,0.745718614,32.16440192,66.22838526,30.7865001,30.99966676,31.2376222,14.29875999,0.548223809,0.451776191,0.445124594,1
11/15/2005,0.006398006,-0.00862763,0.024803977,-0.002931121,0.020599651,0.012308787,0.037390521,0.028636988,0.037716135,0.003803523,0.025399244,0.000645369,0.011336089,-0.001281609,-0.016651073,52.36390796,-0.01,0.719999,0.743881499,32.09182584,90.77530341,30.8445001,31.05428589,31.22375906,13.43082663,0.446700562,0.553299438,0.474238764,0
11/16/2005,-0.001595724,0.006398006,-0.00862763,0.024803977,0.018680092,0.003516066,-0.004774798,0.020306935,0.011553402,0.020599651,0.003803523,0.025399244,0.000645369,-0.002278243,-0.001281609,51.84284711,-0.100001,0.67,0.738604249,32.02215281,31.8228153,30.8995001,31.09861912,31.22399318,12.98230974,0.472082262,0.527917738,0.496964429,1
11/17/2005,0.021798399,-0.001595724,0.006398006,-0.00862763,0.011615293,0.040770009,0.025605982,0.017315118,0.042396852,0.018680092,0.020599651,0.003803523,0.025399244,-0.000631712,-0.002278243,58.04680023,0.07,0.730002,0.737989802,30.35,152.5542488,31.0290001,31.20342863,31.3008009,12.46790658,0.126985051,0.873014949,0.566986384,0
11/18/2005,0,0.021798399,-0.001595724,0.006398006,0.000309584,0.019697339,0.048852055,0.033688028,0.025397164,0.011615293,0.018680092,0.020599651,0.003803523,-0.018440903,-0.000631712,58.04680023,1.059999,0.599998,0.728133245,30.35,165.7631529,31.12700005,31.29590481,31.44352984,12.30017964,0.15384572,0.84615428,0.637145829,1
11/21/2005,0.010568951,0,0.021798399,-0.001595724,0.005259037,0.003709401,0.023097157,0.052251873,0.037087846,0.000309584,0.011615293,0.018680092,0.020599651,-0.006847272,-0.018440903,60.92366898,1.34,0.41,0.705409442,30.42799996,183.1281293,31.21400005,31.41142862,31.65207308,12.27637585,0.033980583,0.966019417,0.765167527,0
11/22/2005,-0.00838384,0.010568951,0,0.021798399,0.033901552,0.023299582,0.021749946,0.041137701,0.070292417,0.005259037,0.000309584,0.011615293,0.018680092,-0.007867861,-0.006847272,57.54877178,0.89,1.35,0.751451625,30.54691996,150.0463528,31.3025001,31.49295242,31.85543022,12.92152301,0.350943396,0.649056604,0.821500657,0
11/23/2005,-0.005942191,-0.00838384,0.010568951,0,0.009331296,0.012461189,0.00185922,0.000309584,0.019697339,0.033901552,0.005259037,0.000309584,0.011615293,-0.005012542,-0.007867861,55.23016222,1.129999,0.459999,0.73063358,30.74316637,97.1910293,31.349,31.54795232,32.00832969,13.52058823,0.422641887,0.577358113,0.81542812,1
11/25/2005,0.025396286,-0.005942191,-0.00838384,0.010568951,0.005776061,0.030468643,0.033598536,0.022996566,0.02144693,0.009331296,0.033901552,0.005259037,0.000309584,-0.005809464,-0.005012542,62.2913294,2.040001,1.110003,0.757731396,30.92371306,176.3012028,31.46350005,31.67661908,32.19574229,14.78406221,0.11320717,0.88679283,0.751874665,0
