dates,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
6/19/2009,0.022994301,-0.08992341,0.036076799,-0.010862139,0.00895413,0.039463854,-0.050178429,-0.027771218,-0.036403781,0.015682496,0.018706386,0.002754803,0.006037627,-0.008004127,-0.002743507,54.45746154,1.050003,1.64,1.990589903,47.32,27.17955661,48.26399995,49.0359049,51.13159027,21.93285644,0.534300519,0.465699481,0.665655214,0
6/22/2009,-0.041393953,0.022994301,-0.08992341,0.036076799,0.002099476,-0.025674247,0.004835477,-0.084806806,-0.062399595,0.00895413,0.015682496,0.018706386,0.002754803,-0.02124124,-0.008004127,49.41415829,-0.560002,2.25,2.009119196,52.880001,-56.9278076,48.36449985,48.90123804,50.59973305,20.43467332,0.94811353,0.05188647,0.495165631,0
6/23/2009,0.005534348,-0.041393953,0.022994301,-0.08992341,0.007403588,-0.002736001,-0.030509724,0,-0.089642283,0.002099476,0.00895413,0.015682496,0.018706386,-0.015620282,-0.02124124,50.06809066,-1.439998,1.080002,1.942753682,52.880001,-55.96718869,48.3029999,48.78176196,49.86823044,19.12430403,0.886328453,0.113671547,0.351630553,0
6/24/2009,-0.002976193,0.005534348,-0.041393953,0.022994301,0.009706744,0.010979861,0.000840273,-0.02693345,0.003576274,0.007403588,0.002099476,0.00895413,0.015682496,-0.010444559,-0.015620282,49.69556529,-1.110001,0.950001,1.871842776,52.61960092,-51.60651793,48.30149995,48.65480969,49.08996465,17.8356409,0.907833822,0.092166178,0.191758782,0
6/25/2009,0.009745819,-0.002976193,0.005534348,-0.041393953,0.028640556,0.006341154,0.007614271,-0.002525317,-0.03029904,0.009706744,0.007403588,0.002099476,0.00895413,-0.002387953,-0.010444559,50.9859782,-4.89,1.450001,1.841711221,52.36961684,-54.22980749,48.276,48.57180969,48.34464859,16.9187367,0.79330402,0.20669598,0.144612822,0
6/26/2009,-0.004013906,0.009745819,-0.002976193,0.005534348,0.00867088,0.029272531,0.006973129,0.008246246,-0.001893342,0.028640556,0.009706744,0.007403588,0.002099476,-0.008961058,-0.002387953,50.41077326,-3.509998,0.830002,1.769446276,51.98803971,-50.10050762,48.33600005,48.47314321,47.70995353,16.05281828,0.820960195,0.179039805,0.127573318,0
6/29/2009,0.015126276,-0.004013906,0.009745819,-0.002976193,0.009770393,0.02641105,0.047012702,0.0247133,0.025986417,0.00867088,0.028640556,0.009706744,0.007403588,-0.006076436,-0.008961058,52.59338813,-2.950001,1.099998,1.721628542,51.62935721,-19.8884321,48.42299995,48.43733359,47.27684525,14.98076742,0.716157184,0.283842816,0.173334919,0
6/30/2009,-0.005855287,0.015126276,-0.004013906,0.009745819,0.004154576,0.007699611,0.024340269,0.04494192,0.022642518,0.009770393,0.00867088,0.028640556,0.009706744,-0.0240163,-0.006076436,51.64147162,-2.680001,1.34,1.694369361,51.29219566,-41.12820361,48.526,48.36657169,46.99912608,14.16677726,0.756913934,0.243086066,0.205938806,0
7/1/2009,0.006063814,-0.005855287,0.015126276,-0.004013906,0.014778614,0.021417643,0.024962678,0.041603336,0.062204987,0.004154576,0.009770393,0.00867088,0.028640556,-0.00809721,-0.0240163,52.59841939,-4.239998,1.400002,1.673343121,50.9752638,-10.86585095,48.56150015,48.3136194,46.88532778,13.32381883,0.714701289,0.285298711,0.243086098,0
7/8/2009,-0.057048056,0.006063814,-0.005855287,0.015126276,0.003948239,-0.057012481,-0.050373453,-0.046828417,-0.03018776,0.014778614,0.004154576,0.009770393,0.00867088,-0.019530159,-0.00809721,43.99807806,-2.41,3.350002,1.793104469,50.67734785,-147.3689728,48.4720003,48.00395282,46.64524987,13.6500985,0.916464669,0.083535331,0.236679599,3
7/9/2009,0.005063302,-0.057048056,0.006063814,-0.005855287,0.011596279,0.010276706,-0.050684015,-0.044044986,-0.040499951,0.003948239,0.014778614,0.004154576,0.009770393,-0.003748191,-0.019530159,44.83795229,-3.290001,0.700001,1.71502565,50.19275994,-118.6197559,48.3600004,47.72471479,46.33565733,13.80053399,0.88861964,0.11138036,0.211595789,0
7/10/2009,-0.007051594,0.005063302,-0.057048056,0.006063814,0.007071853,-0.000660407,-0.001979981,-0.062940701,-0.056301673,0.011596279,0.003948239,0.014778614,0.004154576,-0.00712222,-0.003748191,43.85255125,-1.629997,0.770001,1.647523889,49.74693907,-127.0485525,48.25050045,47.42566723,45.9847856,14.13602848,0.92736055,0.07263945,0.151076628,0
7/16/2009,0.079055549,-0.007051594,0.005063302,-0.057048056,0.012069288,0.086826544,0.079094284,0.077774711,0.01681399,0.007071853,0.011596279,0.003948239,0.014778614,-0.004537982,-0.00712222,55.96742165,1.829998,3.959999,1.812700683,49.33678386,22.07164966,48.27000045,47.49133376,46.03228376,13.57405888,0.088607979,0.911392021,0.20479793,3
7/17/2009,-0.004505394,0.079055549,-0.007051594,0.005063302,0.006349269,0.007994303,0.082751559,0.075019299,0.073699726,0.012069288,0.007071853,0.011596279,0.003948239,-0.002262615,-0.004537982,55.20874395,1.75,0.419999,1.713221991,49.18,17.99378454,48.3020004,47.53419095,46.36317419,13.05222996,0.13502104,0.86497896,0.356886378,0
7/20/2009,0.02892891,-0.004505394,0.079055549,-0.007051594,0.003594173,0.030354416,0.03199945,0.106756706,0.099024446,0.006349269,0.012069288,0.007071853,0.011596279,-0.009850356,-0.002262615,59.09066528,2.720002,1.449997,1.694420206,44.619999,74.8011719,48.1935005,47.7101911,46.99799768,13.04351251,0.003602884,0.996397116,0.635243373,0
7/22/2009,-0.009818774,0.02892891,-0.004505394,0.079055549,0.013439155,0.003992758,0.030753001,0.032398035,0.107155291,0.003594173,0.006349269,0.012069288,0.007071853,-0.003844173,-0.009850356,57.25941955,2.419998,0.859997,1.634818549,44.619999,70.62509846,48.1390005,47.84985772,47.71346566,12.9481723,0.095152424,0.904847576,0.820889131,1
7/23/2009,0.02072615,-0.009818774,0.02892891,-0.004505394,0.018629115,0.028075513,0.018629115,0.045389358,0.047034392,0.013439155,0.003594173,0.006349269,0.012069288,-0.001000761,-0.003844173,60.08668224,2.740002,1.27,1.608760081,44.842799,108.9084511,48.12850055,48.09376253,48.48335448,13.16397128,0.036449915,0.963550085,0.933754059,0
7/24/2009,-0.00098666,0.02072615,-0.009818774,0.02892891,0.004923693,0.018039937,0.027486334,0.018039937,0.04480018,0.018629115,0.013439155,0.003594173,0.006349269,-0.010918302,-0.001000761,59.88159844,2.970002,0.800004,1.550991789,45.20803106,109.2476699,48.1430006,48.33390553,49.24757457,13.36435605,0.044373686,0.955626314,0.939449156,0
7/27/2009,0.013530905,-0.00098666,0.02072615,-0.009818774,0.006619962,0.017224873,0.030341118,0.039787515,0.030341118,0.004923693,0.018629115,0.013439155,0.003594173,-0.00587776,-0.010918302,61.81837175,3.369999,0.879997,1.50306359,45.5513492,149.1969164,48.09950065,48.63838166,50.02212089,13.82340361,0.027496237,0.972503763,0.953388768,0
7/29/2009,-0.033069087,0.013530905,-0.00098666,0.02072615,0.000397792,-0.017737911,-0.007133,0.005983245,0.015429642,0.006619962,0.004923693,0.018629115,0.013439155,-0.017458013,-0.00587776,54.90908494,4.359997,1.939998,1.534273191,46.02964118,72.26741244,48.1970005,48.78795284,50.58605738,13.36139824,0.269175253,0.730824747,0.930517662,1
8/3/2009,0.046803687,-0.033069087,0.013530905,-0.00098666,0.015238042,0.038440046,0.020304342,0.030909253,0.044025498,0.000397792,0.006619962,0.004923693,0.018629115,-0.003894864,-0.017458013,61.51135277,6.509998,2.570004,1.608253963,46.46966981,143.4310691,48.35800035,49.15490508,51.17764052,13.77702898,0.024934767,0.975065233,0.914336525,2
8/6/2009,-0.030033479,0.046803687,-0.033069087,0.013530905,0.001760313,-0.005457098,0.017744906,-0.000390797,0.010214114,0.015238042,0.000397792,0.006619962,0.004923693,-0.017975872,-0.003894864,55.81634846,5.289997,1.880001,1.627664466,47.04670303,83.77172782,48.54100035,49.35985723,51.55506594,13.56074068,0.227034556,0.772965444,0.86846711,2
8/10/2009,0.013568255,-0.030033479,0.046803687,-0.033069087,0.00900376,0.004687469,-0.002529942,0.020672062,0.002536359,0.001760313,0.015238042,0.000397792,0.006619962,-0.001771151,-0.017975872,57.70579373,2.260002,0.810002,1.569260004,47.56603292,92.7101338,48.74550035,49.61309539,51.7865917,13.42665258,0.136483017,0.863516983,0.863199647,1
8/12/2009,-0.017734494,0.013568255,-0.030033479,0.046803687,0.009309783,-0.00275645,-0.00707274,-0.014290152,0.008911852,0.00900376,0.001760313,0.015238042,0.000397792,-0.004387741,-0.001771151,54.43588821,1.579998,1.170002,1.540741575,48.03342983,58.12198202,48.91200025,49.76114288,51.82149713,12.88176132,0.259705821,0.740294179,0.829686632,1
8/13/2009,0.007526298,-0.017734494,0.013568255,-0.030033479,0.00256286,0.010688958,-0.001377275,-0.005693566,-0.012910977,0.009309783,0.00900376,0.001760313,0.015238042,-0.009719446,-0.004387741,55.58039,0.529998,0.620003,1.474974534,48.45408705,59.800568,49.07450025,49.92952381,51.72786025,12.41171932,0.208835553,0.791164447,0.820366653,0
8/17/2009,-0.030044319,0.007526298,-0.017734494,0.013568255,0.002844952,-0.027618346,-0.019492248,-0.031558481,-0.035874771,0.00256286,0.009309783,0.00900376,0.001760313,-0.008994296,-0.009719446,50.21815857,-0.48,1.979999,1.51104771,48.700001,-3.478807101,49.17150015,49.9395714,51.42995723,11.89318918,0.790697578,0.209302422,0.723612585,1
8/21/2009,0.060552854,-0.030044319,0.007526298,-0.017734494,0.008194443,0.069752318,0.039289021,0.047415118,0.035348886,0.002844952,0.00256286,0.009309783,0.00900376,-0.004987503,-0.008994296,58.94773028,1.549999,3.509999,1.653829945,48.700001,120.981149,49.3860002,50.23276187,51.33205857,12.26857329,0.10653734,0.89346266,0.66996291,3
8/24/2009,-0.007106512,0.060552854,-0.030044319,0.007526298,0.005162061,0.003438418,0.064996293,0.034532995,0.042659093,0.008194443,0.002844952,0.00256286,0.009309783,-0.009049778,-0.004987503,57.63594647,1.229999,0.739998,1.588556235,49.17880076,100.7316583,49.59600025,50.47028575,51.36002631,12.45231964,0.203007119,0.796992881,0.614938727,0
8/25/2009,0.000963279,-0.007106512,0.060552854,-0.030044319,0.007264437,0.006305591,0.004581948,0.066139823,0.035676525,0.005162061,0.008194443,0.002844952,0.00256286,-0.006158603,-0.009049778,57.77269856,0.59,0.700001,1.525088004,49.60014455,96.36716278,49.7940002,50.69257144,51.47239406,12.6486393,0.190476035,0.809523965,0.699296333,0
8/26/2009,-0.010842333,0.000963279,-0.007106512,0.060552854,0.006214819,-0.009058499,-0.010017344,-0.011740988,0.049816888,0.007264437,0.005162061,0.008194443,0.002844952,-0.003512884,-0.006158603,55.60757553,1.700001,0.779998,1.471867289,49.97092708,64.08830967,50.0970001,50.84266657,51.57822835,12.44441933,0.330827233,0.669172767,0.74171412,0
8/28/2009,0.011804704,-0.010842333,0.000963279,-0.007106512,0.00038088,0.022918634,0.007645316,0.006686471,0.004962828,0.006214819,0.007264437,0.005162061,0.008194443,-0.01226537,-0.003512884,57.47700959,-0.069999,1.150001,1.44887684,50.29721571,99.16803346,50.41900005,51.02199989,51.67471156,12.66339675,0.177944701,0.822055299,0.786269016,1
9/1/2009,-0.029479909,0.011804704,-0.010842333,0.000963279,0.013209225,-0.013036994,0.00950076,-0.005772558,-0.006731404,0.00038088,0.006214819,0.007264437,0.005162061,-0.016561893,-0.01226537,51.67579116,-0.039997,1.680001,1.465385708,50.299999,13.68250739,50.68150005,51.02685712,51.62988489,11.96662299,0.556390755,0.443609245,0.723475439,1
9/10/2009,0.086681092,-0.029479909,0.011804704,-0.010842333,0.006920388,0.07458273,0.04833651,0.070874264,0.055600947,0.013209225,0.00038088,0.006214819,0.007264437,-0.005497595,-0.016561893,63.63770278,3.84,4.629997,1.691429372,50.299999,255.2769735,50.98650015,51.44195245,51.98551367,12.69339276,0.009374536,0.990625464,0.721319928,5
9/15/2009,-0.016856427,0.086681092,-0.029479909,0.011804704,0.007217576,-0.008995031,0.058667311,0.032421091,0.054958845,0.006920388,0.013209225,0.00038088,0.006214819,-0.004094571,-0.005497595,60.39650949,3.82,1.420002,1.672041703,50.97199886,171.9254501,51.25650005,51.74038091,52.51270895,12.9367619,0.153124916,0.846875084,0.719137457,2
9/17/2009,0.012486391,-0.016856427,0.086681092,-0.029479909,0.009798681,0.02820185,0.011989244,0.079651585,0.053405366,0.007217576,0.006920388,0.013209225,0.00038088,-0.002921843,-0.004094571,61.93952218,4.119999,1.260002,1.642610295,51.54991874,189.0377393,51.4889999,52.077857,53.17377592,13.58895276,0.086826647,0.913173353,0.809785967,1
9/21/2009,-0.007142215,0.012486391,-0.016856427,0.086681092,0.014001665,-0.003287674,0.015115495,-0.001097111,0.06656523,0.009798681,0.007217576,0.006920388,0.013209225,-0.001671173,-0.002921843,60.4840099,5.23,0.989998,1.595995131,52.1627319,132.405701,51.7264999,52.35604749,53.81649787,13.71702607,0.145209731,0.854790269,0.849624711,1
9/22/2009,0.017851093,-0.007142215,0.012486391,-0.016856427,0.002520707,0.031232544,0.013943204,0.032346374,0.016133768,0.014001665,0.009798681,0.007217576,0.006920388,-0.004154987,-0.001671173,62.84662572,3.139999,1.200001,1.567709836,52.67749496,160.5680985,51.9609998,52.70495217,54.40581325,14.2016715,0.031838205,0.968161795,0.900182003,0
9/25/2009,-0.045617753,0.017851093,-0.007142215,0.012486391,0.011825591,-0.034479869,-0.005768032,-0.023057371,-0.004654202,0.002520707,0.014001665,0.009798681,0.007217576,-0.005301016,-0.004154987,54.07164794,1.039997,2.709999,1.649301919,52.68,45.34816009,52.0744996,52.79628533,54.68231336,13.36604769,0.389291317,0.610708683,0.864958319,2
9/29/2009,0.012954335,-0.045617753,0.017851093,-0.007142215,0.003723706,0.015922449,-0.03038301,-0.001671173,-0.018960513,0.011825591,0.002520707,0.014001665,0.009798681,-0.005986921,-0.005301016,55.92310476,1.680001,0.890003,1.595066282,52.68,61.38375876,52.18799965,52.94252356,54.79150897,12.68506829,0.289435601,0.710564399,0.828802338,1
10/2/2009,-0.055218185,0.012954335,-0.045617753,0.017851093,0.009510038,-0.034924806,-0.022726062,-0.069031521,-0.040319684,0.003723706,0.011825591,0.002520707,0.014001665,-0.013349256,-0.005986921,47.34430026,-0.639999,3.010003,1.696133191,55.610001,-57.89148431,52.24099975,52.80366645,54.47744145,12.63418075,0.919020558,0.080979442,0.680594239,2
10/6/2009,0.034295718,-0.055218185,0.012954335,-0.045617753,0.015985116,0.032424941,-0.012009902,0.000188842,-0.046116618,0.009510038,0.003723706,0.011825591,0.002520707,-0.002112358,-0.013349256,52.19773589,0.52,2.240001,1.734980891,55.610001,8.997399007,52.2634998,52.82833314,54.07390558,12.04191387,0.58568735,0.41431265,0.544171544,1
10/7/2009,-0.005156127,0.034295718,-0.055218185,0.012954335,0.009415037,0.003064549,0.019504374,-0.024930469,-0.012731725,0.015985116,0.009510038,0.003723706,0.011825591,-0.002706342,-0.002112358,51.41915454,1.759999,0.84,1.671053685,55.40960088,-15.52910072,52.3494999,52.82514268,53.63685676,11.63913665,0.636534788,0.363465212,0.385207369,0
10/8/2009,0.010096247,-0.005156127,0.034295718,-0.055218185,0.016325362,0.024975123,0.018624635,0.03506446,-0.009370383,0.009415037,0.015985116,0.009510038,0.003723706,-0.001532312,-0.002706342,52.90416656,-2.280003,0.940003,1.618835779,55.21721676,11.29083147,52.42749975,52.86423774,53.22596441,10.88368474,0.536723527,0.463276473,0.367296459,0
10/9/2009,-0.009330697,0.010096247,-0.005156127,0.034295718,0.004979861,0.001721006,0.010370767,0.004020279,0.020460104,0.016325362,0.009415037,0.015985116,0.009510038,-0.007129869,-0.001532312,51.34159814,-1.849999,1.049999,1.57820458,55.03252801,-23.40199605,52.5259998,52.84923776,52.85702541,10.39015971,0.629001835,0.370998165,0.36639461,0
10/19/2009,0.076046601,-0.009330697,0.010096247,-0.005156127,0.013470569,0.086755272,0.083496417,0.092146178,0.08579569,0.004979861,0.016325362,0.009415037,0.015985116,-0.00716339,-0.007129869,61.62876124,1.600003,4.529999,1.789047039,50.599998,166.9894319,52.8119999,53.21819035,52.9581538,11.10976752,0.061538,0.938462,0.467947869,5
10/20/2009,-0.003908372,0.076046601,-0.009330697,0.010096247,0.001239706,0.008174899,0.081459602,0.078200747,0.086850508,0.013470569,0.004979861,0.016325362,0.009415037,-0.012661765,-0.00716339,60.89026767,1.77,0.779999,1.716972179,50.599998,140.3245851,53.1619999,53.53895227,53.37923585,11.77797478,0.099999823,0.900000177,0.575548537,0
10/22/2009,0.00815461,-0.003908372,0.076046601,-0.009330697,0.009021057,0.00635934,0.013294532,0.086579235,0.083320381,0.001239706,0.013470569,0.004979861,0.016325362,-0.008206986,-0.012661765,61.91781095,1.25,0.970001,1.663617095,50.84799804,131.0812705,53.38149985,53.87019028,54.04320348,12.49739775,0.025806447,0.974193553,0.754983635,1
10/23/2009,-0.021774928,0.00815461,-0.003908372,0.076046601,0.00142472,-0.001600427,-0.004262145,0.002673048,0.075957751,0.009021057,0.001239706,0.013470569,0.004979861,-0.017257286,-0.008206986,57.59572393,2.5,1.489997,1.651215659,51.08607808,85.13359838,53.5584997,54.06433296,54.69461803,12.80394547,0.222580771,0.777419229,0.852636559,0
10/27/2009,0.042394233,-0.021774928,0.00815461,-0.003908372,0.013033952,0.04495527,0.041930123,0.039268406,0.046203598,0.00142472,0.009021057,0.001239706,0.013470569,-0.009016881,-0.017257286,63.05866592,4.209999,3.270001,1.766843184,51.31463492,158.7752288,53.8529997,54.47019013,55.47796289,13.93869249,0.107540036,0.892459964,0.900926826,1
10/28/2009,-0.01744636,0.042394233,-0.021774928,0.00815461,0,-0.003978194,0.027943123,0.024917976,0.022256259,0.013033952,0.00142472,0.009021057,0.001239706,-0.016249174,-0.009016881,59.61256626,6.09,1.05,1.715640099,51.75715676,112.2322813,54.12549975,54.75276159,56.21380654,14.64367775,0.231149415,0.768850585,0.859379498,0
10/29/2009,0.0257137,-0.01744636,0.042394233,-0.021774928,0.009273654,0.013769563,0.009791369,0.041712687,0.03868754,0,0.013033952,0.00142472,0.009021057,-0.004669269,-0.016249174,62.84854039,5.799999,1.68,1.713094378,52.17312729,134.8102203,54.4414997,55.15033294,56.99112983,15.56272229,0.048207658,0.951792342,0.855100602,0
10/30/2009,-0.029239814,0.0257137,-0.01744636,0.042394233,0.001378563,0.001896079,0.006391989,0.002413794,0.034335112,0.009273654,0,0.013033952,0.00142472,-0.0322439,-0.004669269,57.24186866,4.389999,2.149997,1.744301708,52.5641396,83.44362637,54.7489996,55.35780907,57.55460419,15.58270267,0.255871415,0.744128585,0.835178242,0
11/5/2009,0.033177164,-0.029239814,0.0257137,-0.01744636,0.012125484,0.015740239,0.016257755,0.020753665,0.01677547,0.001378563,0.009273654,0,0.013033952,-0.002236193,-0.0322439,61.45221769,5.770001,2.290001,1.783280229,52.93169116,124.1281527,54.9234995,55.71790425,58.08247896,15.90788733,0.045728148,0.954271852,0.858674131,3
11/6/2009,-0.00170997,0.033177164,-0.029239814,0.0257137,0.015522923,0.003944085,0.00755884,0.008076356,0.012572266,0.012125484,0.001378563,0.009273654,0,-0.001391512,-0.002236193,61.11292117,6.16,1.079998,1.733045784,53.40995587,98.4766654,55.13899955,56.05185668,58.53085337,15.87547299,0.066206897,0.933793103,0.860795315,0
11/9/2009,0.025347758,-0.00170997,0.033177164,-0.029239814,0.005347606,0.042038029,0.03045919,0.034073946,0.034591462,0.015522923,0.012125484,0.001378563,0.009273654,-0.001173594,-0.001391512,64.29728961,3.529998,1.57,1.721399656,53.8499594,136.319631,55.3954996,56.50814243,59.00615037,16.42545205,0.008393285,0.991606715,0.906895332,0
11/12/2009,-0.045400288,0.025347758,-0.00170997,0.033177164,0.003101846,-0.026487134,0.010203288,-0.00137555,0.002239205,0.005347606,0.015522923,0.012125484,0.001378563,-0.01372855,-0.001173594,55.60201016,1.09,2.779998,1.797013824,54.46496346,59.59281195,55.5384996,56.68666628,59.20825524,15.7050073,0.329312385,0.670687615,0.900883627,2
11/17/2009,0.038199386,-0.045400288,0.025347758,-0.00170997,0.005385472,0.027912006,-0.001676975,0.035013447,0.023434609,0.003101846,0.005347606,0.015522923,0.012125484,-0.004227621,-0.01372855,60.43295823,2.860001,2.310002,1.833655836,55.01846711,103.1311452,55.74399965,57.06395203,59.4118225,15.58360685,0.060313624,0.939686376,0.897526646,2
11/20/2009,-0.028468606,0.038199386,-0.045400288,0.025347758,0.008330489,-0.023908192,-0.001381658,-0.030970639,0.005719783,0.005385472,0.003101846,0.005347606,0.015522923,-0.000871746,-0.004227621,55.55758166,2.410004,2.169998,1.857680277,55.5166204,50.68440285,55.98949985,57.26261892,59.43041898,14.72098147,0.447422453,0.552577547,0.817891075,2
11/25/2009,0.023751633,-0.028468606,0.038199386,-0.045400288,0.007617489,0.032913461,0.000674781,0.023201314,-0.006387667,0.008330489,0.005385472,0.003101846,0.005347606,-0.003574759,-0.000871746,58.55462875,1.400001,1.469997,1.829988614,55.96495836,86.22151499,56.26999985,57.5702857,59.44546135,14.45995394,0.160824602,0.839175398,0.78848573,2
11/30/2009,-0.035055153,0.023751633,-0.028468606,0.038199386,0.009771514,-0.021642858,0.003653114,-0.028585567,-0.006059034,0.007617489,0.008330489,0.005385472,0.003101846,-0.005626883,-0.003574759,52.91470962,0.36,2.510002,1.878560999,56.36846253,21.46454231,56.59249985,57.65695238,59.27517847,13.4425997,0.581443539,0.418556461,0.700522252,1
12/2/2009,0.025212854,-0.035055153,0.023751633,-0.028468606,0.007827146,0.033960016,0.002545644,0.027841616,-0.004397064,0.009771514,0.007617489,0.008330489,0.005385472,-0.002908256,-0.005626883,56.16860649,0.34,1.82,1.87437807,56.709999,71.55820202,56.8994998,57.8519523,59.10566938,12.99673401,0.280412693,0.719587307,0.679896433,1
12/3/2009,-0.017547328,0.025212854,-0.035055153,0.023751633,0.005315092,-0.001025483,0.025107388,-0.006306984,0.018988987,0.007827146,0.009771514,0.007617489,0.008330489,-0.009673542,-0.002908256,53.39253061,1,1.029998,1.814065208,57.0389991,35.4029989,57.16899975,57.92057127,58.87278523,12.26729343,0.618182399,0.381817601,0.589732216,0
12/7/2009,0.009500011,-0.017547328,0.025212854,-0.035055153,0.018219772,0.00924033,0.002899755,0.029032625,-0.002381747,0.005315092,0.007827146,0.009771514,0.007617489,-0.000867748,-0.009673542,54.69285233,-0.360001,1.110001,1.763774908,57.33509919,41.32097298,57.43949975,58.01590444,58.64232642,11.6819451,0.475325442,0.524674558,0.569262222,1
12/10/2009,-0.031077903,0.009500011,-0.017547328,0.025212854,0.002297853,-0.01767485,-0.026654292,-0.032994867,-0.006861996,0.018219772,0.005315092,0.007827146,0.009771514,-0.008887368,-0.000867748,49.84591495,-2.040001,2.16,1.7920767,60,-92.82709505,57.6454997,57.91595199,58.26695593,11.22396933,0.904761702,0.095238298,0.460863477,2
12/14/2009,0.006716197,-0.031077903,0.009500011,-0.017547328,0.001748846,0.012660658,-0.007312045,-0.016291487,-0.022632062,0.002297853,0.018219772,0.005315092,0.007827146,-0.006673734,-0.008887368,50.84737407,-3.16,0.840001,1.724071293,60,-56.44073538,57.6639996,57.83257106,57.83992889,10.53830188,0.809523404,0.190476596,0.382022153,1
12/15/2009,-0.006007085,0.006716197,-0.031077903,0.009500011,0.014162018,-0.004209829,0.006701983,-0.01327072,-0.022250162,0.001748846,0.002297853,0.018219772,0.005315092,-0.000178265,-0.006673734,49.88753631,-0.84,0.809997,1.658780272,59.84039992,-92.82874942,57.6764996,57.71504729,57.40771886,10.18711955,0.894736394,0.105263606,0.244788712,0
12/16/2009,0.010751862,-0.006007085,0.006716197,-0.031077903,0.015272885,0.023086795,0.004714948,0.01562676,-0.004345943,0.014162018,0.001748846,0.002297853,0.018219772,0,-0.000178265,51.65094746,-2.459999,0.970002,1.609581824,59.68718384,-57.25271254,57.6964997,57.65442838,57.05658607,9.617834429,0.741854014,0.258145986,0.195028238,0
12/17/2009,-0.020188378,0.010751862,-0.006007085,0.006716197,0.001775937,-0.003011748,0.004802161,-0.013569685,-0.002657873,0.015272885,0.014162018,0.001748846,0.002297853,-0.008209916,0,48.2348712,-1.93,1.240002,1.583183265,59.54009641,-138.3503851,57.7204999,57.48333336,56.7029076,9.419829289,0.976189768,0.023810232,0.14800939,0
12/28/2009,0.047682112,-0.020188378,0.010751862,-0.006007085,0.002732225,0.041433273,0.036645588,0.044459497,0.02608765,0.001775937,0.015272885,0.014162018,0.001748846,-0.001882773,-0.008209916,55.77768578,-0.59,2.739997,1.665812817,59.31569056,60.09699092,57.76099995,57.56995251,56.648556,9.306218653,0.251322816,0.748677184,0.219082157,5
12/29/2009,-0.009941837,0.047682112,-0.020188378,0.010751862,0.001875962,0.003584522,0.04228557,0.037497885,0.045311794,0.002732225,0.001775937,0.015272885,0.014162018,-0.012367059,-0.001882773,53.97812863,0.869999,0.829998,1.606111759,59.10474907,29.53217608,57.8224999,57.59747623,56.76024185,8.954054915,0.404762377,0.595237623,0.309508696,0
12/30/2009,0.001893142,-0.009941837,0.047682112,-0.020188378,0.010166366,-0.0042768,-0.00256824,0.036132808,0.031345122,0.001875962,0.002732225,0.001775937,0.015272885,-0.000693018,-0.012367059,54.27940761,-0.479999,0.630001,1.536389562,58.90646407,19.20097568,57.81549995,57.6296191,56.97389516,8.547239107,0.325714,0.674286,0.490728805,0
12/31/2009,-0.003272181,0.001893142,-0.009941837,0.047682112,0,0.012905625,-0.001537542,0.000171018,0.038872066,0.010166366,0.001875962,0.002732225,0.001775937,-0.008930181,-0.000693018,53.62639358,0.350002,0.520001,1.463790379,58.72007616,21.84409346,57.88300005,57.64433348,57.22943641,8.24823285,0.379999429,0.620000571,0.586161116,0
1/6/2010,0.032416924,-0.003272181,0.001893142,-0.009941837,0.006697915,0.024154472,0.037060097,0.02261693,0.02432549,0,0.010166366,0.001875962,0.002732225,-0.003028776,-0.008930181,58.97023078,1.710003,1.949997,1.498519423,55.799999,138.9739077,57.95050015,57.83452405,57.66496515,8.645853472,0.009708012,0.990291988,0.688033729,2
1/7/2010,-0.000334057,0.032416924,-0.003272181,0.001893142,0.001334256,0.008032172,0.025488729,0.038394353,0.023951187,0.006697915,0,0.010166366,0.001875962,-0.00384582,-0.003028776,58.89370065,3.470002,0.310001,1.41362525,55.799999,130.7471447,58.0220002,58.01638127,58.22148093,9.051518353,0.033333087,0.966666913,0.750118025,0
1/11/2010,0.03335008,-0.000334057,0.032416924,-0.003272181,0.006963027,0.033640107,0.040338023,0.057794579,0.070700204,0.001334256,0.006697915,0,0.010166366,-0.001463534,-0.00384582,64.00047578,5.119999,2.11,1.463366304,55.96799904,237.9647026,58.12000015,58.38476211,59.02769818,10.25860406,0.012966284,0.987033716,0.867281183,1
1/12/2010,-0.006321425,0.03335008,-0.000334057,0.032416924,0.013545666,0.002434441,0.029111521,0.035809436,0.053265993,0.006963027,0.001334256,0.006697915,0,-0.000986388,-0.001463534,62.39666798,5.07,1.09,1.436697282,56.32811916,170.7952976,58.33150015,58.70666686,59.88735863,10.96564589,0.076175178,0.923824822,0.933164171,0
1/13/2010,0.004866173,-0.006321425,0.03335008,-0.000334057,0.010868774,0.018235591,0.007124366,0.033801447,0.040499362,0.013545666,0.006963027,0.001334256,0.006697915,-0.005069114,-0.000986388,63.16140683,4.759998,0.98,1.404076048,56.66663207,161.076626,58.4465001,59.03700008,60.70806438,11.74550259,0.029126371,0.970873629,0.967027804,0
