Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
7/5/2000,-0.015978186,0.082572937,0.012048339,-0.041185585,0.002773889,0.054067162,0.122120687,0.089785285,0.028091696,0.058903152,0.044383741,0.006042314,0.00426434,-0.016807137,-0.013245226,47.38344249,-2.912483,1.274212,2.513459519,53.18269763,-52.47630193,54.47156745,53.06694598,49.29952864,21.1621598,0.530487977,0.469512023,0.271338052,21.479542
7/11/2000,-0.037537882,-0.015666135,-0.055429804,0.133531448,0.021506224,-0.018445846,-0.007947116,0.002663081,0.043485075,0.003908818,0.023469116,0.084341147,0.002773889,-0.01643867,-0.01049873,48.98053763,0.436875,2.621231,2.8262859,47.40305948,-12.16349249,54.3514278,53.6584571,53.49365781,21.12597446,0.469273666,0.530726334,0.737456635,20.168922
7/13/2000,-0.022927504,0.024292673,-0.037537882,-0.015666135,0,-0.019828842,0.017508865,-0.022443205,-0.011944475,0.001308045,0.021506224,0.003908818,0.023469116,-0.024325506,-0.03191764,49.03314886,3.294743,1.38343,2.695136016,48.34476371,-1.494939869,53.99100855,53.60558186,54.60211844,20.00538384,0.463687151,0.536312849,0.613283683,20.096111
7/18/2000,-0.039062168,0.026775324,0.00544219,-0.022927504,0.004067821,-0.014775322,-0.001352247,-0.013441044,-0.033269887,0.014560115,0.002699113,0,0.001308045,-0.015058427,-0.00668897,48.19300803,0.182029,2.329983,2.485052863,49.62071651,-3.238836044,53.477684,53.63652691,55.07298033,18.50409003,0.491620112,0.508379888,0.581005552,20.460171
7/21/2000,-0.01933762,-0.028322865,0.032435239,-0.039062168,0.001372665,-0.02973192,-0.012270093,-0.009556349,-0.028399493,0.002659558,0.026739597,0.004067821,0.014560115,-0.02644556,-0.037996392,46.59665371,-4.004662,1.601864,2.383504544,50.74959789,-22.88327422,53.09906135,53.63141236,54.15078076,16.63710632,0.702127923,0.297872077,0.551408403,21.261105
7/28/2000,-0.037522439,-0.033429277,-0.005464494,0.019257798,0.011494399,-0.046065405,-0.060960701,-0.037846124,-0.043333126,0.001363308,0.004024169,0.017723709,0.00545704,-0.033801876,-0.05036027,40.94846971,-4.150284,2.694046,2.266855723,59.414593,-157.7263461,53.38029785,53.05429073,52.12580815,14.26044354,0.885416397,0.114583603,0.209253682,23.955147
8/2/2000,-0.046173504,-0.004357325,0.014598779,-0.037522439,0,-0.042126801,-0.008862728,-0.026355825,-0.08391563,0.002840872,0.021819027,0.011494399,0.001363308,-0.039339415,-0.025938033,37.85238451,-6.989952,2.839668,2.213049235,58.18088022,-202.5274167,53.10907305,51.89866,49.99789481,14.66457605,0.92920354,0.07079646,0.163613134,25.702637
8/7/2000,-0.02731579,0.004501154,0.013626252,-0.046173504,0.004521423,-0.038352784,0.030536682,-0.013443071,-0.055569872,0.005772042,0.030536682,0,0.002840872,-0.024466094,-0.042874206,37.75052483,-5.09684,1.601864,2.153304721,55.8546337,-138.7069066,51.78025395,50.6164753,48.02998163,15.18837085,0.923076932,0.076923068,0.163967309,26.139507
8/11/2000,-0.003062832,-0.022676667,0.001495866,0.02731579,0.007698246,-0.025739499,-0.053744337,-0.024243633,-0.015221057,0,0.001452413,0.005970187,0.004521423,-0.007757991,-0.028811656,39.33535045,-2.038738,0.873745,1.958798137,53.25051395,-102.7946891,50.65530825,49.36861621,47.04014194,13.9859208,0.896226661,0.103773339,0.188952705,25.993885
8/23/2000,-0.018107445,-0.024175275,-0.023604515,-0.013899838,0.001643363,-0.013050779,-0.055880461,-0.04808621,-0.074342545,0.016077583,0.001551655,0.007794251,0.015128861,-0.02329554,-0.011410022,31.54538013,-4.878402,1.383427,1.800713953,48.69552416,-205.3333248,48.01951385,47.22759661,46.16438998,14.10106417,0.920791943,0.079208057,0.135481268,29.634483
8/30/2000,0,-0.022187893,0.004713306,0.014274628,0.009389697,0.012539371,0.015698888,0.020457047,0.018868506,0.006289351,0.014140062,0.01106735,0.001586021,-0.023867547,-0.015898542,39.85402559,-3.34935,1.529053,1.643896116,43.250328,-63.69426581,47.02927065,46.39962029,44.90196263,13.16939846,0.670329569,0.329670431,0.397609352,28.032619
9/6/2000,-0.027274397,-0.058071468,0.074650555,0.053054562,0.004514618,-0.028129229,-0.052643794,0.047664652,0.046091023,0.015930782,0.009922084,0.038614858,0.009389697,-0.021342252,-0.029631838,47.904767,2.766857,1.456237,1.917302759,44.39483816,25.1615164,47.1603322,47.08890717,47.63098488,12.63157068,0.504347767,0.495652233,0.726251545,26.066696
9/11/2000,-0.061408651,-0.044451783,0.024280424,-0.027274397,0.008097188,-0.03953086,-0.059485474,-0.067055533,-0.09969938,0.003095956,0.021053409,0.004514618,0.015930782,-0.029705154,-0.010912055,39.54321952,-2.54842,2.985291,1.982559429,51.623707,-124.7657307,46.90549025,46.83163815,48.03225463,11.96569286,0.9478262,0.0521738,0.485024226,29.780109
9/13/2000,-0.018107445,0.021435281,-0.061408651,-0.044451783,0.009983421,-0.003305834,-0.018048115,-0.065676163,-0.085630777,0.019608404,0.008097188,0.003095956,0.021053409,-0.008396332,-0.001651505,40.63636869,-1.601864,1.456238,1.900397298,51.29750932,-123.2287813,46.46133705,46.33929037,46.64609671,13.11947729,0.922413775,0.077586225,0.218282499,29.634483
9/18/2000,-0.058738747,-0.029754352,0.019737505,-0.018107445,0.014913261,0,-0.025975531,0.016584105,0.003294851,0.006557423,0,0.009983421,0.019608404,-0.063759724,-0.040273853,35.41394925,-10.703362,3.34935,2.004341903,49.72593156,-159.1509203,45.75870145,45.41076412,44.01514406,14.63616401,1,0,0.117277006,32.546963
9/22/2000,-0.005479491,-0.019838293,-0.065653995,0.06208888,0.01808375,0.021740011,-0.045542019,-0.060835435,-0.070902611,0.012739075,0.00512379,0.013400558,0.014913261,-0.020277142,-0.016620881,36.24489888,-6.698704,1.529053,2.13294976,45.8980855,-145.3252019,44.97233185,43.68858695,40.5528389,20.46980891,0.943396222,0.056603778,0.115662646,33.711956
9/29/2000,-0.001687741,0.003378428,0.03442676,0.017668377,0.0268924,0.059795778,0.011676576,0.052778205,0.06509149,0.046439964,0.001676515,0.019048148,0.012313285,-0.006837657,-0.003527292,46.55515287,-0.291244,1.456242,2.025313277,39.100044,-24.70375867,43.9857292,42.64460166,40.71755163,20.33050008,0.367815876,0.632184124,0.452638763,30.362602
10/3/2000,-0.022166295,0.001687741,-0.001687741,0.003378428,0,-0.003355754,0.013536586,0.046439964,-0.001679239,0.005012496,0.0268924,0.046439964,0.001676515,-0.028987538,-0.010101142,43.9697669,-1.310615,1.237804,1.878194917,39.29226768,-30.9585797,43.2394064,42.44072824,41.79478211,20.08280144,0.505747047,0.494252953,0.606269684,31.236347
10/6/2000,-0.0593898,0.023334369,0.022166295,-0.022166295,0,0.003311307,0.049120819,0.016667121,0.013311367,0.031022874,0.044149784,0,0.005012496,-0.077291744,0,43.18065256,1.893112,3.422165,2.03178125,39.99206219,-29.72215002,42.569536,42.43552741,43.07177244,20.44367801,0.588235228,0.411764772,0.659000948,31.818844
10/12/2000,-0.001829802,-0.044690214,-0.006968693,0.006968693,0.001746701,0.019383818,-0.003484372,-0.006956574,-0.054342811,0.012378536,0.012100359,0,0,-0.05387299,-0.028882899,38.18795062,-3.422165,2.257171,1.939250372,45.289063,-105.390784,41.88510315,41.83118771,41.88981248,23.3284808,0.949999991,0.050000009,0.316666718,33.711956
10/17/2000,-0.028742493,-0.023065341,0.117375997,-0.001829802,0.001682063,-0.021613477,0.032453698,0.039422391,0.057059508,0.013072104,0.067139279,0.001746701,0.012378536,-0.041243007,-0.018257723,48.06231788,0.218433,2.184361,2.114364978,44.852192,20.63023856,42.03436775,42.29961141,42.05551761,21.36024619,0.487500255,0.512499745,0.542238675,31.017914
10/25/2000,-0.040630503,-0.003058148,-0.004569717,0.012232568,0.014073706,-0.027566914,-0.004647611,0.031548293,0.025158495,0.010518442,0.021407525,0.057603429,0.035969454,-0.027136564,-0.021374922,53.81711188,5.824963,2.54842,2.252946992,40.65747973,82.09020832,43.71268445,44.48882546,47.04909672,16.98893381,0.330708373,0.669291627,0.911829867,27.814182
10/30/2000,-0.001493652,0.063146435,0.003184672,-0.040630503,0.01340303,0.037683454,0.073652908,0.062568119,0.020927499,0.037683454,0.012658418,0.014073706,0.010518442,-0.016629298,-0.007710138,61.29866826,5.024028,1.456242,2.251427879,42.20501408,124.0178285,44.40439815,45.59452745,48.36746687,15.6148066,0.052239006,0.947760994,0.791769508,24.756081
11/6/2000,-0.045702155,-0.010256547,-0.094072533,-0.052762802,0.014285982,-0.058536502,-0.118570726,-0.126413968,-0.170729788,0.006666714,0,0.009331285,0.019245618,-0.010849991,-0.035748487,38.79009892,-7.208389,2.329983,2.441845865,49.34323608,-111.6219589,44.85947295,45.43503446,46.08213147,16.49009917,0.954545559,0.045454441,0.375872168,32.983837
11/10/2000,-0.039431633,-0.015693435,-0.010327161,0.049132737,0.008968645,-0.008888948,-0.041964247,-0.021202232,0.00716849,0.022748138,0.011914988,0.03436769,0.014285982,-0.014519336,-0.008888948,38.7677141,-8.955876,1.601864,2.238435646,47.30493895,-121.9294116,44.8558322,44.10049441,41.40011156,17.44223256,1,0,0.164983119,33.639145
11/20/2000,-0.067793113,-0.006700216,-0.001668034,-0.021435281,0.001734582,-0.053975956,-0.032398354,-0.045731909,-0.032398354,0.00817675,0.014987882,0.004954616,0.033006343,-0.038942973,-0.024938903,42.03646643,0,2.98529,2.209679827,39.172855,-87.65977025,44.0257753,42.93272836,41.63048067,13.85191901,0.833333355,0.166666645,0.401234561,32.983837
11/22/2000,-0.025272079,0.008952587,-0.067793113,-0.006700216,0.003590717,0.005390873,-0.031748698,-0.087459236,-0.065881634,0.021391214,0.001734582,0.00817675,0.014987882,-0.031052724,-0.005420092,40.78740758,-2.257172,1.601863,2.092144585,44.70657,-101.7469503,43.39959195,42.26216432,41.4570744,14.17568958,0.884615405,0.115384595,0.256098757,33.639145
11/28/2000,-0.058892969,-0.005185861,0.05857935,-0.025272079,0.00710485,-0.044990287,-0.019281978,0.016057437,0.017857593,0.005063325,0.006920443,0.003590717,0.021391214,-0.038151692,-0.032677003,41.62479522,-0.509681,2.694043,2.121751528,44.2784352,-95.23805669,42.427552,41.72404942,41.2578478,12.8958274,0.923076408,0.076923592,0.351132401,33.857578
11/30/2000,-0.012647011,0.023615992,-0.058892969,-0.005185861,0.023658975,-0.008952587,-0.008952587,-0.061047725,-0.035339415,0.00887327,0.00710485,0.005063325,0.006920443,-0.007393749,-0.017986072,43.27144542,-3.640599,1.310619,2.029331154,43.88386618,-92.09303672,41.6266201,41.36207002,40.63878284,13.27883807,0.846153697,0.153846303,0.267806612,33.420708
12/4/2000,0,0.049655567,-0.012647011,0.023615992,0.00686109,0.020726154,0.074502553,0.041890991,0.041890991,0.03767569,0.023658975,0.00887327,0.00710485,-0.010380692,-0.001746701,49.35575464,-1.237804,0.728119,2.019110398,43.52023136,30.00000371,41.5756516,41.45291154,40.58395946,11.49229981,0.493506584,0.506493416,0.284197469,31.381973
12/7/2000,-0.013179762,0.016501979,0.039021135,0,0.02325684,-0.009804068,0.024938903,0.047067466,0.06093253,0.006483005,0.011715661,0.00686109,0.03767569,-0.00336696,-0.011447431,54.0258796,4.077473,1.310615,1.900298384,39.47866548,88.21651938,41.92878995,42.1196617,42.40486789,11.07471694,0.200000103,0.799999897,0.733978574,29.561672
12/14/2000,-0.034628381,-0.024020414,-0.004735561,0.025519682,0.008203491,-0.038466324,-0.030573536,-0.032157133,-0.017814258,0.004705826,0.021944519,0.018809268,0.003205109,-0.03180182,-0.033576316,50.00963082,3.34935,2.111546,1.848510486,41.80738969,28.9976538,42.7260815,43.42507672,45.82117455,11.54111428,0.46226442,0.53773558,0.822257031,30.071358
12/21/2000,-0.032260861,-0.022668799,-0.010291639,-0.023609866,0.014414689,-0.017730937,-0.065767663,-0.084025386,-0.082379318,0.020870347,0.006677844,0.0049221,0.006568168,-0.022019239,-0.008826158,39.27554918,-3.931847,2.038738,1.780364733,46.72783008,-125.2556397,42.8134562,43.05373565,43.17873236,11.67643565,0.905660143,0.094339857,0.310117318,33.493519
