Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
6/30/2000,-0.004405293,0.015504187,-0.016602484,-0.016331337,0.002164503,0.022964377,0.028510703,0.008686265,-0.009682701,0.00881063,0.004439519,0.003266198,0.007466701,-0.023014714,0,52.48191922,-0.6875,1.4375,1.291703688,59.1725,3.870343493,56.9,57.00446429,57.17647998,18.77241713,0.716666667,0.283333333,0.306878307,23.074997
7/5/2000,-0.07914993,0.029365895,-0.004405293,0.015504187,0.018349139,-0.044451763,-0.047707327,-0.026907453,-0.021361127,0.015102768,0.002164503,0.00881063,0.004439519,-0.00464038,-0.002176279,41.65436763,-2.625,4.5625,1.5557292,58.909076,-241.6892567,56.834375,56.84107143,56.86253247,18.46778245,0.97752809,0.02247191,0.350645027,25.824997
7/17/2000,-0.026067827,-0.023122417,-0.021481889,-0.025401697,0.001189768,-0.026981109,-0.044193238,-0.07002286,-0.066691374,0.003466208,0.003407158,0.00221484,0.019824438,-0.015597197,-0.01516064,37.64983806,-4.5625,1.75,1.492933282,56.78290158,-215.9028465,56.153125,55.51934524,54.55252976,14.8387534,0.943925234,0.056074766,0.233890399,27.637497
7/24/2000,-0.011022769,-0.024068551,-0.021177262,0.02953552,0,0.007202912,-0.023641763,-0.022472856,-0.007151401,0.006006024,0,0.009313222,0.009456335,-0.034066555,-0.014563364,36.22922948,-5.375,1.75,1.484225071,54.56192182,-137.2817008,54.825,53.80089286,51.81692911,16.78822433,0.963302752,0.036697248,0.127166239,28.949997
8/1/2000,-0.014440684,-0.024780029,0.001166181,0.035633224,0.004767589,-0.0059277,-0.017678716,0.009558018,0.009558018,0.005892769,0.003498546,0.03073528,0.00836825,-0.02051973,-0.011890747,41.40772723,-0.5625,1.3125,1.382466935,50.7499,-81.31650582,53.409375,52.74345238,51.7050487,17.68567787,0.77027027,0.22972973,0.364826409,28.137497
8/4/2000,-0.003478264,-0.001156738,0.047346121,-0.014440684,0.00115942,-0.019507216,0.027012799,0.030590621,0.019895331,0.002270149,0.030483017,0.004767589,0.005892769,-0.006984895,-0.020666637,50.23722689,2.5,0.5,1.383324474,51.38783098,20.31850632,53.30625,52.90178571,52.87777868,15.09380174,0.283783784,0.716216216,0.654397512,25.887497
8/8/2000,-0.045172706,0.025230696,-0.003478264,-0.001156738,0.008078521,-0.008013781,0.009237941,-0.011428696,0.03509132,0.00795007,0.00115942,0.002270149,0.030483017,-0.023447733,-0.001140901,46.32390745,1.1875,2.5,1.466680286,52.04312405,9.562563581,53.03125,53.03244048,53.80673431,14.14472836,0.526315789,0.473684211,0.786181364,26.949997
8/18/2000,-0.01675081,0.019005603,0.017074974,0.002298852,0,0.01107431,0.034737386,0.039308823,0.056640279,0.009972382,0.01133799,0.004571437,0.012739026,-0.022272636,-0.006703936,55.6876729,1.6875,1.25,1.270205234,53.9189235,147.3670379,53.578125,54.21815476,55.14428301,11.01690179,0.227272727,0.772727273,0.888374681,24.199997
8/24/2000,-0.022075952,0.010977059,0.004424786,0.015642777,0.001099505,-0.007662873,-0.004385972,0.017738824,0.002200221,0.003266198,0.006543099,0.008908745,0,-0.015521376,-0.004371592,55.40863141,2.25,1.3125,1.215468989,55.65250866,90.49162615,54.5125,55.2,56.74431006,12.26039983,0.296296296,0.703703704,0.854190939,23.699997
8/31/2000,-0.015713006,-0.015469922,0.012134732,0.003335189,0.002247192,-0.007825641,-0.005595986,-0.007825641,-0.001121705,0.003335189,0.017699577,0.009972382,0.008928631,-0.011312338,-0.006703936,50.14318212,-1.1875,1.1875,1.142000455,57.5,2.139691273,55.275,55.81934524,56.88718344,11.10943924,0.514285714,0.485714286,0.757789536,24.449997
