Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,peakheight
7/3/2000,0.082572937,0.012048339,-0.041185585,-0.040254747,0.058903152,0.126956677,0.094621275,0.032927687,0.015978186,0.044383741,0.006042314,0.00426434,0.012526336,-0.013245226,-0.003134756,49.09763594,-3.968254,4.186692,2.608786251,54.28991085,-69.64085122,54.7154878,53.32672901,49.57726561,22.48270728,0.46036568,0.53963432,0.182088322,41.235108
7/6/2000,0.133531448,-0.015978186,0.082572937,0.012048339,0.084341147,0.125163141,0.176456414,0.244509939,0.212174537,0.002773889,0.058903152,0.044383741,0.006042314,-0.010723963,-0.016807137,60.54225337,2.621231,7.426827,2.864414339,46.381245,77.2454019,54.52981715,53.53771032,50.14769069,21.4291065,0,1,0.452327224,47.824593
7/12/2000,0.024292673,-0.037537882,-0.015666135,-0.055429804,0.001308045,0.038645752,-0.001306318,0.009192412,0.019802609,0.021506224,0.003908818,0.023469116,0.084341147,-0.03191764,-0.01643867,51.31848036,2.475609,2.402794,2.796036478,47.88352082,19.70868612,54.1839603,53.68298789,54.16944321,20.67978589,0.368715084,0.631284916,0.695841084,43.019001
7/17/2000,0.026775324,0.00544219,-0.022927504,0.024292673,0.014560115,0.027983191,0.015894393,-0.003934449,0.033403258,0.002699113,0,0.001308045,0.021506224,-0.00668897,-0.010869598,52.45830276,6.480267,1.747486,2.496981314,49.21263833,44.30935376,53.66699525,53.69937056,55.13881852,19.25423666,0.329609092,0.670390908,0.576660451,43.528683
7/19/2000,0.032435239,-0.039062168,0.026775324,0.00544219,0.026739597,0.02945334,0.010610197,0.024033273,0.011944475,0.004067821,0.014560115,0.002699113,0,-0.002713743,-0.015058427,51.69356869,2.766857,2.184361,2.463574873,50.01247157,41.54565542,53.4704027,53.75814015,54.96808197,18.27472495,0.357542053,0.642457947,0.59155797,43.164623
7/25/2000,0.019257798,0.00417541,-0.01933762,-0.028322865,0.017723709,0.012236708,0.016349082,-0.014755503,0.002706324,0.00545704,0.001372665,0.002659558,0.026739597,-0.015246273,-0.01516221,49.49070908,0.145622,1.747486,2.266913673,51.42893351,4.251021148,53.19007645,53.5941396,53.30029851,15.30083071,0.766355072,0.233644928,0.338024509,41.854008
7/31/2000,0.014598779,-0.037522439,-0.033429277,-0.005464494,0.021819027,0.00432593,-0.053233875,-0.068129171,-0.045014594,0.011494399,0.001363308,0.004024169,0.017723709,-0.010347489,-0.033801876,42.99657064,-4.878403,1.601864,2.219356314,58.98645836,-165.0671746,53.46039105,52.75524141,51.44316193,14.30995203,0.781249888,0.218750112,0.187047516,38.65028
8/4/2000,0.004501154,0.013626252,-0.046173504,-0.004357325,0.005772042,0.074661507,0.030681755,-0.011445046,0.021819027,0.030536682,0,0.002840872,0.021819027,-0.042874206,-0.00622086,40.62196742,-3.567787,2.402794,2.195723238,56.65308072,-109.6646138,52.1807199,51.07865806,48.6626485,15.10115455,0.769230914,0.230769086,0.161468062,37.048416
8/9/2000,0.001495866,0.02731579,-0.02731579,0.004501154,0.001452413,0.030953117,0.039975694,-0.002898513,0.065990953,0.005970187,0.004521423,0.005772042,0.030536682,-0.035506728,-0.006006024,42.39780055,-4.441533,1.820301,2.092943591,54.44425689,-69.7503628,51.25236675,50.0471547,47.34838255,14.28616275,0.735849282,0.264150718,0.182066738,37.121227
8/15/2000,0.022439277,0.013709278,-0.003062832,-0.022676667,0.025280157,0.025280157,0.051216012,0.017778267,-0.010226572,0.004507917,0.007698246,0,0.001452413,-0.006042314,-0.009077197,45.97211451,-0.80093,1.529052,1.870622343,52.24012994,-41.3987336,50.11649945,49.02466622,47.1855705,12.50796583,0.623655858,0.376344142,0.17493955,37.630913
8/28/2000,0.004713306,0.014274628,0.039092881,-0.018107445,0.014140062,0.018898222,0.017309681,0.052854619,0.038160477,0.01106735,0.001586021,0.001643363,0.016077583,-0.003169618,-0.012800197,42.98770211,-1.674675,0.800934,1.701450448,46.672493,-54.08026252,47.37512745,46.74738402,45.09305121,13.59849338,0.536842172,0.463157828,0.281172329,34.864056
9/1/2000,0.074650555,0.053054562,0,-0.022187893,0.009922084,0.11023053,0.108656901,0.111806574,0.114966091,0.038614858,0.009389697,0.006289351,0.014140062,-0.027438584,-0.004735561,60.8676812,4.805592,3.71341,1.856541768,43.44255168,184.2983163,47.1530511,46.92351998,45.96674552,13.15658606,0,1,0.502011498,40.033707
9/7/2000,0.024280424,-0.027274397,-0.058071468,0.074650555,0.021053409,0.01348335,-0.019160497,-0.043675063,0.056633384,0.004514618,0.015930782,0.009922084,0.038614858,-0.003044184,-0.021342252,51.15526237,4.73278,1.529053,1.889570634,44.82857029,60.81650318,47.1530511,47.22274268,48.22335307,12.30560745,0.365217196,0.634782804,0.698433959,36.975605
9/12/2000,0.021435281,-0.061408651,-0.044451783,0.024280424,0.019608404,0.004866123,-0.042761925,-0.062716539,-0.070286598,0.008097188,0.003095956,0.021053409,0.004514618,-0.001651505,-0.029705154,42.36421591,-1.820301,1.310615,1.934563398,51.623707,-95.23810925,46.73074145,46.61528241,47.43792569,12.39699022,0.834782708,0.165217292,0.353623217,33.043755
9/14/2000,0.019737505,-0.018107445,0.021435281,-0.061408651,0,0.042559636,0.029270382,0.0145281,-0.033099948,0.009983421,0.019608404,0.008097188,0.003095956,-0.024332168,-0.008396332,43.35077565,-0.728119,1.601864,1.879073491,50.81030978,-66.62179302,46.2574636,46.1721697,45.8992286,13.0044006,0.818965356,0.181034644,0.146535034,33.11657
9/19/2000,0.06208888,-0.058738747,-0.029754352,0.019737505,0.013400558,0.003333382,-0.011579879,-0.03755541,0.005004226,0.014913261,0.006557423,0,0.009983421,-0.018723998,-0.063759724,43.34362476,-5.169651,2.839669,2.064008125,48.8453729,-97.18075014,45.6494834,45.19960931,43.16361564,15.61751041,0.755102088,0.244897912,0.108061389,31.951576
9/28/2000,0.003378428,0.03442676,0.017668377,0.027101881,0.046439964,-0.001679239,0.039422391,0.051735676,0.082286146,0.001676515,0.019048148,0.012313285,0.01808375,-0.003527292,-0.027212494,46.75575383,-1.529053,2.111545,2.069087991,43.468765,-43.71067888,44.22600875,42.7513924,40.17985204,20.70025907,0.356321783,0.643678217,0.310356758,31.587517
10/2/2000,0.001687741,-0.001687741,0.003378428,0.03442676,0.005012496,0.021904836,0.054808214,0.006689011,0.047790641,0.0268924,0.046439964,0.001676515,0.019048148,-0.010101142,-0.006837657,46.80095547,2.257172,0.655308,1.927455757,39.100044,-12.22609504,43.5634197,42.56762907,41.32498051,19.98715245,0.356321783,0.643678217,0.563638997,31.587517
10/5/2000,0.023334369,0.022166295,-0.022166295,0.001687741,0.031022874,0.076832386,0.044378688,0.041022934,0.057915274,0.044149784,0,0.005012496,0.0268924,0,-0.010471372,50.88098139,4.223095,2.111546,1.924828653,39.65395576,83.33331705,42.8098156,42.54613233,42.80637432,19.7910123,0.176470455,0.823529545,0.635462518,32.606884
10/9/2000,0.006968693,-0.0593898,0.023334369,0.022166295,0,-0.047386237,-0.04407493,0.001734582,-0.030719116,0,0.031022874,0.044149784,0,-0.03348328,-0.077291744,44.21964688,1.092183,1.383427,1.985470232,40.30988224,-59.97389728,42.4821617,42.37554427,43.13454837,21.09894258,0.541176235,0.458823765,0.637836511,30.349713
10/13/2000,0.117375997,-0.001829802,-0.044690214,-0.006968693,0.067139279,0.074107972,0.091745089,0.068876899,0.065404697,0.001746701,0.012378536,0.012100359,0,-0.003478336,-0.05387299,54.58633063,1.601864,5.09684,2.164792489,45.05606464,109.0527973,41.95063415,42.09989884,41.74889129,22.33796217,0.099999502,0.900000498,0.292810508,33.11657
10/20/2000,0.012232568,0.086731763,0.022053482,-0.028742493,0.057603429,0.051213631,0.144614828,0.1068745,0.08357896,0.035969454,0.0593898,0.001682063,0.013072104,-0.00160385,-0.022545215,61.38697982,6.261833,2.766854,2.353440873,39.464104,231.7893815,42.94087715,43.43305151,43.98147329,19.15179194,0.025209856,0.974790144,0.747937837,36.320297
10/27/2000,0.063146435,0.003184672,-0.040630503,-0.003058148,0.037683454,0.073652908,0.062568119,0.020927499,0.043846802,0.012658418,0.014073706,0.010518442,0.021407525,-0.007710138,-0.029081209,61.55680853,4.077469,3.422165,2.312596023,41.59493591,138.3095054,44.12771265,45.15800228,47.90469148,15.85497306,0.04477632,0.95522368,0.781198738,37.194039
10/31/2000,0.017778267,-0.001493652,0.063146435,0.003184672,0.019245618,0.022239591,0.046520016,0.08248947,0.071404681,0.01340303,0.037683454,0.012658418,0.014073706,-0.009009029,-0.016629298,63.28820388,7.135578,1.383427,2.189427816,42.76628599,122.7767147,44.7720987,46.08791544,48.92204844,15.56567355,0.007142857,0.992857143,0.865935632,37.994972
11/7/2000,0.049132737,-0.045702155,-0.010256547,-0.094072533,0.03436769,0.062738412,-0.010084073,-0.070118296,-0.077961538,0.014285982,0.006666714,0,0.009331285,-0.005258581,-0.010849991,44.68120409,-5.024025,2.621235,2.454659375,48.78543792,-65.18157069,44.9031602,45.21243789,44.68969816,16.47870391,0.742424138,0.257575862,0.216124809,30.932209
11/14/2000,0.106630129,0.007286007,-0.039431633,-0.015693435,0.033006343,0.120627988,0.10427885,0.086421257,0.053345957,0.018149294,0.008968645,0.022748138,0.011914988,-0.018628774,-0.014760441,52.30709854,-4.951217,4.732781,2.355064113,45.95340269,-15.68448447,44.78666085,43.64524593,40.0765971,16.97866844,0.479166716,0.520833284,0.133487612,33.043755
11/21/2000,0.008952587,-0.067793113,-0.006700216,-0.001668034,0.021391214,-0.015748357,-0.071458895,-0.049881293,-0.063214847,0.001734582,0.00817675,0.014987882,0.004954616,-0.005420092,-0.038942973,43.1498582,-1.674679,1.092182,2.129858554,39.3942036,-87.17058342,43.6908401,42.63003833,41.67128047,13.84334415,0.76288674,0.23711326,0.337302698,29.25753
11/24/2000,0.05857935,-0.025272079,0.008952587,-0.067793113,0.006920443,0.042259858,0.044060013,0.006920443,-0.048790095,0.003590717,0.021391214,0.001734582,0.00817675,-0.012227275,-0.031052724,48.01264998,0.800934,2.402798,2.114334115,44.70657,-37.43612924,43.2212026,42.15086613,41.38002308,13.71029656,0.461538204,0.538461796,0.245526373,30.640961
11/29/2000,0.023615992,-0.058892969,-0.005185861,0.05857935,0.00887327,0.00887327,-0.043221867,-0.017513558,0.017825857,0.00710485,0.005063325,0.006920443,0.003590717,-0.017986072,-0.038151692,44.5128808,-4.077469,1.601864,2.084616704,44.07712448,-66.55418684,41.9761177,41.54583361,41.00112777,12.9273923,0.756409771,0.243590229,0.343305096,28.966286
12/1/2000,0.049655567,-0.012647011,0.023615992,-0.058892969,0.03767569,0.091452088,0.058840526,0.058840526,0.006745388,0.023658975,0.00887327,0.00710485,0.005063325,-0.001746701,-0.007393749,49.35575464,-1.529053,3.276539,2.118417429,43.69833821,36.95011343,41.590214,41.40575716,40.49569001,12.35248489,0.487179577,0.512820423,0.245014554,30.495335
12/6/2000,0.016501979,0.039021135,0,0.049655567,0.006483005,0.041225976,0.063354538,0.077219602,0.130996,0.011715661,0.00686109,0.03767569,0.023658975,-0.011447431,-0.020408895,55.96220256,3.640602,1.310615,1.945658644,39.245667,136.5227041,41.8377749,41.92272255,41.69821642,11.39689231,0.100000137,0.899999863,0.583588976,32.898132
12/11/2000,0.025519682,0.026188098,-0.013179762,0.016501979,0.018809268,0.033152143,0.079137301,0.046076393,0.080819364,0.003205109,0.02325684,0.006483005,0.011715661,-0.003169618,-0.019449582,60.18802082,4.223095,1.820297,1.874789882,40.05065338,161.4310719,42.43119285,42.81172247,44.02032957,11.87860106,0.085714166,0.914285834,0.866824163,34.645619
12/15/2000,0.006689011,-0.034628381,-0.024020414,-0.004735561,0.006568168,0.006568168,-0.040101647,-0.03220886,-0.033792457,0.008203491,0.004705826,0.021944519,0.018809268,-0.021649472,-0.03180182,50.9618579,1.601864,1.237804,1.804888594,42.32302482,36.95448979,42.72972205,43.51661172,45.79147261,10.79502313,0.424528451,0.575471549,0.72527691,32.097199
12/22/2000,0.003636318,-0.032260861,-0.022668799,-0.010291639,0.01626052,0.012624203,-0.019521423,-0.067558149,-0.085815872,0.014414689,0.020870347,0.006677844,0.0049221,-0.012832465,-0.022019239,39.91438269,-4.951218,1.164993,1.736409609,46.2789003,-110.5644113,42.7078787,42.79715991,42.16755347,12.64922703,0.886792482,0.113207518,0.181108908,28.529411
12/27/2000,0.021661522,-0.005459547,0.003636318,-0.032260861,0.01418466,0.030386634,0.034022952,0.030386634,-0.001758991,0,0.01626052,0.014414689,0.020870347,-0.00716849,-0.022019239,43.32691674,-5.242466,1.456242,1.65918002,45.46023194,-71.71719447,42.66055065,42.35578021,40.44119956,13.74009296,0.801886844,0.198113156,0.10369596,29.184719
12/29/2000,0.044610456,-0.021661522,0.021661522,-0.005459547,0.00172263,0.05847552,0.036813998,0.053015973,0.05665229,0.012692877,0.01418466,0,0.01626052,-0.013889136,-0.005489417,48.23696753,-1.674675,2.402798,1.674688313,44.73685658,-37.07946311,42.7115188,42.0066291,39.62457942,13.48821149,0.679245366,0.320754634,0.151991517,30.131275
1/3/2001,0.061476775,-0.037337671,0.044610456,-0.021661522,0.084557384,0.018755924,0.020478554,0.077231444,0.055569922,0.003436382,0.00172263,0.012692877,0.01418466,-0.029853014,-0.05847552,52.22316585,0.072812,4.65997,1.945874311,44.09768211,-47.55517389,42.6496286,41.77848471,39.71727107,14.31507166,0.468468526,0.531531474,0.234111389,31.150643
1/11/2001,0.055673027,-0.007604599,-0.037178953,-0.046354112,0.032970019,0.096391873,0.036701418,0.009049836,-0.06284788,0.038915443,0.009302469,0.046189406,0.001690687,-0.009354579,-0.001986098,46.6671062,-0.43687,2.257172,1.976883093,41.55766604,-64.19947324,41.21159125,40.58263429,39.98416039,20.27632746,0.426966249,0.573033751,0.271392481,28.747849
1/19/2001,0.00361669,0.029413835,0.005612763,-0.031396854,0.003571383,0.036301552,0.036301552,0.056843876,0.012556145,0.029145985,0.009199672,0.009389715,0.007194275,-0.014414689,-0.00556077,48.06147656,-1.747486,0.728119,1.754947936,36.624435,12.79352333,40.2868791,40.06913671,39.13211322,20.33834925,0.426966249,0.573033751,0.443195988,28.747849
1/30/2001,0.01753208,0.003374629,0.035846182,0.005489417,0.017411041,0.041107466,0.056352985,0.050932893,0.058166222,0.017263739,0.030332389,0.008968645,0.005429927,-0.007555561,-0.003145128,56.89657714,3.422165,1.048492,1.477995644,37.9556573,128.9049462,40.2647446,40.25514761,40.54738357,16.3882469,0.049382699,0.950617301,0.788386505,30.640961
2/1/2001,0.003710629,-0.035948884,0.01753208,0.003374629,0.004557097,-0.011583766,-0.019139327,0.004557097,0.019802616,0.002804998,0.017411041,0.017263739,0.030332389,-0.008025271,-0.019858921,50.62687196,0.698997,0.512596,1.41532279,38.82330212,43.91171718,40.19965075,40.35744499,41.1933508,14.59973021,0.361290447,0.638709553,0.842419678,29.30122
2/5/2001,0.005836015,-0.026853075,0.003710629,-0.035948884,0.011976273,-0.013268043,-0.016986101,-0.033126964,-0.040682525,0.00085926,0.004557097,0.002804998,0.017411041,-0.004417573,-0.022603039,47.09882322,0.86792,0.652397,1.342679176,39.469929,-6.208076625,39.9981073,40.31583817,41.13062525,14.16027382,0.643019304,0.356980696,0.581274097,28.450775
